Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, X, Y 
15/1/2016, CORONEL FELIPE ARGENTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, PAYSANDU, PAYSANDU, 399480, 6422935 
18/3/2016, AVENIDA DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 23, PAYSANDU, PAYSANDU, 397660, 6423940 
4/3/2016, FRANCISCO ANTONIO MACIEL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 14, TACUAREMBO, TACUAREMBO, 597190, 6490060 
8/7/2016, MANUEL RODRIGUEZ CORREA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 0, TACUAREMBO, TACUAREMBO, 595130, 6490405 
6/7/2016, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 21, RIO NEGRO, YOUNG, 439840, 6380810 
23/12/2016, DAMASO ANTONIO LARRAÑAGA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, SALTO, SALTO, 408105, 6526150 
30/12/2016, REPUBLICA ARGENTINA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 22, TACUAREMBO, TACUAREMBO, 595090, 6490340 
23/9/2016, ANDRESITO, CAÍDA, GRAVE, VIERNES, 23, PAYSANDU, PAYSANDU, 398470, 6425570 
22/4/2016, ITUZAINGO, ATROPELLO DE PEATÓN, SIN LESIONADOS, VIERNES, 21, TACUAREMBO, TACUAREMBO, 597095, 6490490 
13/5/2016, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, SALTO, SALTO, 410040, 6526590 
20/5/2016, AVENIDA BALTASAR BRUM, ATROPELLO DE PEATÓN, GRAVE, VIERNES, 14, ARTIGAS, ARTIGAS, 551695, 6635915 
11/3/2016, TREINTA Y TRES, CAÍDA, LEVE, VIERNES, 7, TACUAREMBO, TACUAREMBO, 596845, 6490870 
5/8/2016, GENERAL FRUCTUOSO RIVERA, ATROPELLO DE PEATÓN, LEVE, VIERNES, 11, TACUAREMBO, TACUAREMBO, 596415, 6491000 
13/5/2016, AVENIDA JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 17, SALTO, SALTO, 413140, 6527105 
3/6/2016, SANTIAGO LAWRY, ATROPELLO DE ANIMALES, SIN LESIONADOS, VIERNES, 17, RIO NEGRO, FRAY BENTOS, 379915, 6333685 
18/3/2016, DIECINUEVE DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, SALTO, SALTO, 409420, 6527140 
15/1/2016, LIBANO Y FAUSTINO CARAMBULA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, RIVERA, RIVERA, 640470, 6580110 
4/11/2016, MANUEL RODRIGUEZ CORREA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 9, TACUAREMBO, TACUAREMBO, 595815, 6489785 
12/2/2016, AVENIDA DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 2, PAYSANDU, PAYSANDU, 396980, 6424030 
29/7/2016, GENERAL LEANDRO GOMEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 20, PAYSANDU, PAYSANDU, 398195, 6423755 
5/8/2016, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, SALTO, SALTO, 409005, 6526965 
28/10/2016, FLORENCIO SANCHEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, TACUAREMBO, PASO DE LOS TOROS, 544920, 6369710 
19/8/2016, AVENIDA M.ORIBE ENTRE SANCHEZ Y BRASIL, ATROPELLO DE PEATÓN, LEVE, VIERNES, 18, RIVERA, RIVERA, 640475, 6579715 
26/8/2016, ARTEMIO CORREA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 13, TACUAREMBO, PASO DE LOS TOROS, 546280, 6369430 
26/2/2016, TIMOTEO APARICIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, TACUAREMBO, TACUAREMBO, 597180, 6490795 
29/1/2016, EDUARDO M. CASTRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, ARTIGAS, ARTIGAS, 551675, 6636740 
18/5/2016,  SIN NOMBRE, CAÍDA, LEVE, MIÉRCOLES, 15, RIVERA, RIVERA, 640420, 6580025 
27/5/2016, DOCTOR CATALINA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, TACUAREMBO, TACUAREMBO, 595825, 6491135 
17/6/2016, ANTONIO ESTEFANEL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 16, PAYSANDU, PAYSANDU, 399575, 6426550 
30/9/2016, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 23, TACUAREMBO, TACUAREMBO, 596695, 6491140 
11/3/2016, , DESPISTE, SIN LESIONADOS, VIERNES, 0, RIO NEGRO, SIN DATOS, 436785, 6379485 
4/3/2016, PRESBITERO HORACIO MERIGGI, CAÍDA, LEVE, VIERNES, 19, PAYSANDU, PAYSANDU, 398600, 6425120 
23/11/2016, AVDA. ARTIGAS Y SAUL FACIO , COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, ARTIGAS, BELLA UNION, 442175, 6652165 
29/4/2016, AVENIDA SORIANO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, PAYSANDU, PAYSANDU, 398630, 6422830 
12/8/2016, NO SE INGRESO, DESPISTE, GRAVE, VIERNES, 6, TACUAREMBO, SIN DATOS, 600300, 6492705 
10/6/2016, BRASIL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 18, SALTO, SALTO, 409275, 6527055 
16/3/2016, AVENIDA FELICIANO VIERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 23, SALTO, SALTO, 408735, 6528055 
26/2/2016, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 18, SALTO, SALTO, 407825, 6527095 
1/1/2016, GENERAL APARICIO SARAVIA, CAÍDA, LEVE, VIERNES, 8, TACUAREMBO, TACUAREMBO, 596885, 6491710 
8/1/2016, , CAÍDA, LEVE, VIERNES, 8, TACUAREMBO, SIN DATOS, 616690, 6434665 
3/6/2016, WILSON FERREIRA ALDUNATE, CAÍDA, GRAVE, VIERNES, 4, PAYSANDU, PAYSANDU, 400085, 6424710 
2/9/2016, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 11, SALTO, SALTO, 408710, 6526710 
1/4/2016, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 15, RIO NEGRO, YOUNG, 440960, 6382020 
30/12/2016, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 23, TACUAREMBO, TACUAREMBO, 596425, 6490855 
24/6/2016, GENERAL LEANDRO GOMEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 19, PAYSANDU, PAYSANDU, 397945, 6423790 
9/9/2016, GENERAL MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 18, TACUAREMBO, TACUAREMBO, 595825, 6491135 
22/1/2016, WASHINGTON BELTRAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 21, TACUAREMBO, TACUAREMBO, 596645, 6490510 
25/3/2016, LORENZO CARNELLI, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 10, TACUAREMBO, TACUAREMBO, 595420, 6490710 
1/4/2016, BRASIL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 21, SALTO, SALTO, 408365, 6527155 
7/10/2016, CALLEDIEZ, ATROPELLO DE PEATÓN, SIN LESIONADOS, VIERNES, 8, SALTO, SALTO, 408345, 6527005 
18/8/2016, RUTA 31 KILOMETRO 13, ATROPELLO DE ANIMALES, LEVE, JUEVES, 17, SALTO, SIN DATOS, 423900, 6527800 
9/9/2016, CORONEL JOSE N. ESCOBAR, ATROPELLO DE ANIMALES, LEVE, VIERNES, 20, RIVERA, RIVERA, 639155, 6577755 
