Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, X, Y 
11/16/2016,, WASHINGTON BELTRAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, TACUAREMBO, TACUAREMBO, 595900, 6491210 
5/9/2016,, AVENIDA MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 8, RIVERA, RIVERA, 639480, 6578435 
6/13/2016,, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 18, SALTO, SALTO, 408445, 6526745 
5/2/2016,, PROVINCIA DE ENTRE RIOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 17, SALTO, SALTO, 407875, 6525675 
2/1/2016,, GENERAL LEANDRO GOMEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 17, PAYSANDU, PAYSANDU, 397145, 6423910 
6/13/2016,, VEINTICINCO DE MAYO, CAÍDA, SIN LESIONADOS, LUNES, 0, TACUAREMBO, TACUAREMBO, 597125, 6491605 
3/14/2016,, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 11, SALTO, SALTO, 409130, 6526950 
1/26/2016,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 18, SALTO, SALTO, 408520, 6526235 
3/14/2016,, W. FERREIRA Y VIA FERREA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 8, RIO NEGRO, FRAY BENTOS, 379090, 6334270 
11/7/2016,, GENERAL EUGENIO GARZON, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 10, ARTIGAS, ARTIGAS, 550605, 6636045 
12/13/2016,, ENRIQUE CHAPLIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, PAYSANDU, PAYSANDU, 400240, 6422840 
12/13/2016,, RUTA 29 KM 22, ATROPELLO DE PEATÓN, LEVE, MARTES, 20, RIVERA, SIN DATOS, 643590, 6506900 
12/5/2016,, BULEVAR GENERAL ARTIGAS, ATROPELLO DE ANIMALES, LEVE, LUNES, 19, RIO NEGRO, FRAY BENTOS, 379475, 6333005 
3/29/2016,, BELLA UNION, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 8, ARTIGAS, ARTIGAS, 549970, 6635700 
5/23/2016,, DOCTOR IVO FERREIRA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 7, TACUAREMBO, TACUAREMBO, 596075, 6490775 
2/8/2016,, MANUEL RODRIGUEZ CORREA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 18, TACUAREMBO, TACUAREMBO, 595385, 6490195 
1/25/2016,, PRESIDENTE GIRO, CAÍDA, LEVE, LUNES, 2, RIVERA, LAGUNON, 634870, 6583295 
2/15/2016,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 18, PAYSANDU, PAYSANDU, 398535, 6423790 
5/11/2016,, GENERAL MANUEL ORIBE, DESPISTE, LEVE, MIÉRCOLES, 19, ARTIGAS, ARTIGAS, 551050, 6635910 
5/2/2016,, SALTO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 12, RIO NEGRO, YOUNG, 440155, 6380135 
11/8/2016,, LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, TACUAREMBO, TACUAREMBO, 596980, 6491155 
2/23/2016,, AGRACIADA, CAÍDA, LEVE, MARTES, 3, RIVERA, RIVERA, 639235, 6580285 
4/5/2016,, BENITO SOLARI, CAÍDA, LEVE, MARTES, 13, SALTO, SALTO, 407895, 6525775 
10/17/2016,, JOSE MARIA DAMBOREARENA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 23, RIVERA, RIVERA, 638330, 6581715 
11/21/2016,, MISIONES, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, ARTIGAS, ARTIGAS, 550305, 6636015 
3/21/2016,, AVENIDA CORONEL CARLOS LECUEDER, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, ARTIGAS, ARTIGAS, 550685, 6635970 
1/25/2016,, AVENIDA DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 12, PAYSANDU, PAYSANDU, 397355, 6423980 
6/6/2016,, GENERAL APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 11, TACUAREMBO, PASO DE LOS TOROS, 545385, 6369795 
1/11/2016,, PRESIDENTE VIERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 7, RIVERA, RIVERA, 639140, 6579745 
7/4/2016,, AVENIDA DE LAS AMERICAS, ATROPELLO DE ANIMALES, SIN LESIONADOS, LUNES, 7, PAYSANDU, NUEVO PAYSANDU, 398120, 6429480 
5/17/2016,, NO SE INGRESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MARTES, 9, TACUAREMBO, SIN DATOS, 572105, 6428025 
12/5/2016,, SETEMBRINO PEREDA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 12, PAYSANDU, PAYSANDU, 397565, 6423525 
8/8/2016,, SARANDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, PAYSANDU, PAYSANDU, 399030, 6423590 
3/2/2016,, AVENIDA SORIANO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 15, PAYSANDU, PAYSANDU, 398215, 6422885 
3/30/2016,, RODRIGUEZ NOLLA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 15, PAYSANDU, CHACRAS DE PAYSANDU, 400875, 6423330 
11/29/2016,, RUTA 26 km. 247.000, COLISIÓN ENTRE VEHÍCULOS, FATAL, MARTES, 15, TACUAREMBO, SIN DATOS, 608910, 6490650 
3/14/2016,, DOCTOR ROLDAN, ATROPELLO DE ANIMALES, SIN LESIONADOS, LUNES, 21, PAYSANDU, NUEVO PAYSANDU, 398590, 6427610 
9/14/2016,, DIECIOCHO DE JULIO, CAÍDA, LEVE, MIÉRCOLES, 14, RIO NEGRO, FRAY BENTOS, 377495, 6335100 
1/4/2016,, CERRITO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 11, PAYSANDU, PAYSANDU, 398570, 6423170 
8/8/2016,, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 16, RIO NEGRO, FRAY BENTOS, 377640, 6335250 
2/29/2016,, PRESIDENTE PEDRO VIERA, CAÍDA, LEVE, LUNES, 13, RIVERA, RIVERA, 638960, 6579845 
7/11/2016,, JUAN DE ALMAGRO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 18, PAYSANDU, PAYSANDU, 398530, 6422020 
5/16/2016,, SARANDI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 12, PAYSANDU, PAYSANDU, 399185, 6423570 
6/13/2016,, SAN MARTIN, CAÍDA, LEVE, LUNES, 18, TACUAREMBO, TACUAREMBO, 596185, 6487810 
12/5/2016,, RUTA CUATRO, DESPISTE, LEVE, LUNES, 17, ARTIGAS, SIN DATOS, 509255, 6612340 
2/22/2016,, AVENIDA SARANDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 12, RIVERA, RIVERA, 639165, 6579975 
7/18/2016,, F. SEGARRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 14, RIVERA, RIVERA, 637940, 6581475 
3/8/2016,, ANSINA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 19, RIVERA, RIVERA, 638425, 6581290 
12/19/2016,, AVENIDA PASCUAL HARRIAGUE, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 20, SALTO, SALTO, 409335, 6525965 
8/8/2016,, PRESIDENTE LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 9, PAYSANDU, PAYSANDU, 397295, 6423250 
9/26/2016,, DOCTOR JOSE VEROCAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 9, PAYSANDU, PAYSANDU, 399145, 6424480 
6/6/2016,, FLORIDA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 19, PAYSANDU, PAYSANDU, 398225, 6423955 
6/8/2016,, MISIONES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, ARTIGAS, ARTIGAS, 551295, 6637090 
6/13/2016,, NO SE INGRESO, CAÍDA, LEVE, LUNES, 6, TACUAREMBO, SIN DATOS, 604330, 6498045 
6/6/2016,, SETEMBRINO PEREDA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 0, PAYSANDU, PAYSANDU, 397520, 6423320 
8/31/2016,, MARIA O. PINTOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 11, TACUAREMBO, TACUAREMBO, 595940, 6490630 
10/10/2016,, ZELMAR MICHELINI, CAÍDA, LEVE, LUNES, 19, SALTO, SALTO, 408995, 6524975 
8/8/2016,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 19, RIO NEGRO, FRAY BENTOS, 377655, 6334955 
12/12/2016,, NO SE INGRESO, DESPISTE, GRAVE, LUNES, 5, TACUAREMBO, SIN DATOS, 590730, 6462695 
1/11/2016,, JACARANDA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 18, RIO NEGRO, FRAY BENTOS, 379640, 6333120 
4/18/2016,, J. DELGADO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, SALTO, SALTO, 407765, 6527570 
2/29/2016,, NO SE INGRESO, DESPISTE, LEVE, LUNES, 1, PAYSANDU, SIN DATOS, 450770, 6459780 
8/31/2016,, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, PAYSANDU, PAYSANDU, 398085, 6422900 
8/29/2016,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, LUNES, 7, RIVERA, SIN DATOS, 627320, 6529190 
1/13/2016,, DOCTOR JOSE VEROCAY, CAÍDA, LEVE, MIÉRCOLES, 15, PAYSANDU, PAYSANDU, 399190, 6425045 
11/28/2016,, , COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 19, ARTIGAS, SIN DATOS, 552080, 6633510 
1/25/2016,, CALLE 13, CAÍDA, LEVE, LUNES, 0, SALTO, SALTO, 408295, 6524590 
6/6/2016,, , CAÍDA, LEVE, LUNES, 0, TACUAREMBO, SIN DATOS, 571920, 6472715 
8/30/2016,, AVENIDA DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, PAYSANDU, PAYSANDU, 398540, 6423835 
12/26/2016,, RUTA 4 KM. 125, ATROPELLO DE PEATÓN, LEVE, LUNES, 8, ARTIGAS, SIN DATOS, 510395, 6566810 
8/3/2016,, AVENIDA ITALIA Y TELMO EULA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, RIVERA, RIVERA, 637845, 6579285 
9/5/2016,, CERRITO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 14, SALTO, SALTO, 408885, 6526045 
11/28/2016,, CAMINO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 8, RIO NEGRO, BARRIO ANGLO, 376205, 6334515 
3/21/2016,, AVENIDA VIERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 6, SALTO, SALTO, 408625, 6527130 
4/4/2016,, NO SE INGRESO, ATROPELLO DE ANIMALES, LEVE, LUNES, 7, ARTIGAS, CAINSA, 441090, 6638485 
6/15/2016,, DOCTOR EMILIO PENZA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 14, PAYSANDU, GUICHON, 480950, 6419760 
6/15/2016,, , COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 7, RIO NEGRO, SIN DATOS, 441570, 6382725 
4/25/2016,, GENERAL MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 23, TACUAREMBO, TACUAREMBO, 595825, 6491135 
1/18/2016,, BOULEVARD GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, PAYSANDU, PAYSANDU, 399390, 6425240 
4/18/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 17, PAYSANDU, SIN DATOS, 402570, 6416645 
1/11/2016,, , DESPISTE, GRAVE, LUNES, 11, RIO NEGRO, SIN DATOS, 501190, 6365505 
2/10/2016,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 21, TACUAREMBO, TACUAREMBO, 596780, 6490655 
12/7/2016,, WILSON FERREIRA ALDUNATE, CAÍDA, LEVE, MIÉRCOLES, 10, RIO NEGRO, FRAY BENTOS, 379045, 6334225 
12/13/2016,, DOCTOR FLORENTINO FELIPPONE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 12, PAYSANDU, PAYSANDU, 398930, 6423605 
2/29/2016,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 11, PAYSANDU, GUICHON, 481105, 6419635 
8/23/2016,, , CAÍDA, LEVE, MARTES, 10, TACUAREMBO, SIN DATOS, 596975, 6480570 
5/2/2016,, ENTRE RIOS Y BICUDO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, PAYSANDU, PAYSANDU, 396850, 6423060 
8/22/2016,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, LUNES, 3, RIO NEGRO, SIN DATOS, 395120, 6332965 
11/14/2016,, RUTA JONES, DESPISTE, SIN LESIONADOS, LUNES, 11, SALTO, SIN DATOS, 445290, 6518625 
11/28/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 12, RIVERA, SIN DATOS, 639635, 6574755 
4/25/2016,, DOCTOR ROLDAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 7, PAYSANDU, NUEVO PAYSANDU, 398590, 6427610 
8/30/2016,, PRESIDENTE GIRO, ATROPELLO DE PEATÓN, LEVE, MARTES, 17, RIVERA, LAGUNON, 634890, 6583290 
11/8/2016,, INDEPENDENCIA, DESPISTE, LEVE, MARTES, 11, PAYSANDU, PAYSANDU, 397300, 6422815 
3/15/2016,, MONTEVIDEO, DESPISTE, SIN LESIONADOS, MARTES, 13, PAYSANDU, PAYSANDU, 397955, 6424335 
6/22/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, RIVERA, SIN DATOS, 628405, 6552595 
9/21/2016,, BELLA UNION, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, ARTIGAS, ARTIGAS, 550275, 6635385 
8/24/2016,, JUAN H. PAIVA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, SALTO, SALTO, 409600, 6525510 
12/20/2016,, WASHINGTON esq. INDEPENDENCIA y Pte. Luis Batlle BERRES, ATROPELLO DE PEATÓN, FATAL, MARTES, 8, PAYSANDU, PAYSANDU, 397655, 6424390 
8/2/2016,, DIEGO LAMAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, SALTO, SALTO, 410610, 6527430 
10/26/2016,, AVENIDA JOSE BATLLE Y ORDOÑEZ, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, MIÉRCOLES, 1, SALTO, SALTO, 410715, 6527275 
7/6/2016,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 8, RIO NEGRO, YOUNG, 439525, 6380790 
10/12/2016,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 9, TACUAREMBO, TACUAREMBO, 596700, 6491000 
8/17/2016,, GENERAL FRUCTUOSO RIVERA, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 12, ARTIGAS, TOMAS GOMENSORO, 457885, 6633860 
12/26/2016,, CAMINO VECINAL, CAÍDA, LEVE, LUNES, 8, SALTO, SIN DATOS, 496910, 6562370 
1/12/2016,, DOCTOR FLORENTINO FELIPPONE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 15, PAYSANDU, PAYSANDU, 398930, 6423605 
12/20/2016,, RUTA 2 km. 297, COLISIÓN ENTRE VEHÍCULOS, FATAL, MARTES, 6, RIO NEGRO, SIN DATOS, 390715, 6329095 
10/11/2016,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, PAYSANDU, PAYSANDU, 398120, 6423230 
5/10/2016,, PRESIDENTE LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 17, PAYSANDU, PAYSANDU, 397515, 6424205 
1/20/2016,, AVENIDA SORIANO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, PAYSANDU, PAYSANDU, 398215, 6422885 
4/13/2016,, AVENIDA CARLOS MARIA RAMIREZ, ATROPELLO DE ANIMALES, GRAVE, MIÉRCOLES, 0, ARTIGAS, ARTIGAS, 550290, 6636550 
12/28/2016,, AVENIDA ESPAÑA, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 21, PAYSANDU, PAYSANDU, 398950, 6423785 
3/23/2016,, AVENIDA MANUEL ORIBE, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, MIÉRCOLES, 17, SALTO, SALTO, 412005, 6527105 
12/13/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 7, TACUAREMBO, SIN DATOS, 596505, 6482220 
10/12/2016,, S. ERRANDONEA, CAÍDA, LEVE, MIÉRCOLES, 9, SALTO, SALTO, 409495, 6526645 
1/6/2016,, CERRITO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, PAYSANDU, PAYSANDU, 398795, 6425095 
11/2/2016,, BOULEVARD GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 12, PAYSANDU, PAYSANDU, 399445, 6425610 
12/21/2016,, TREINTA Y TRES ORIENTALES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 22, PAYSANDU, PAYSANDU, 398025, 6425195 
11/30/2016,, TREINTA Y TRES, ATROPELLO DE PEATÓN, GRAVE, MIÉRCOLES, 18, TACUAREMBO, TACUAREMBO, 597050, 6491090 
11/30/2016,, AVENIDA GOBERNADOR DE VIANA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 17, SALTO, SALTO, 409945, 6525775 
11/9/2016,, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 23, RIO NEGRO, FRAY BENTOS, 378160, 6334770 
4/27/2016,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, PAYSANDU, PAYSANDU, 398475, 6423185 
5/25/2016,, GENERAL LEANDRO GOMEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 18, PAYSANDU, PAYSANDU, 398315, 6423745 
8/2/2016,, , DESPISTE, LEVE, MARTES, 23, TACUAREMBO, TACUAREMBO, 595130, 6491370 
8/24/2016,, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 21, RIO NEGRO, FRAY BENTOS, 378835, 6334145 
6/28/2016,, GENERAL EUGENIO GARZON, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 15, ARTIGAS, ARTIGAS, 550675, 6636120 
9/13/2016,, AVENIDA SARANDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, RIVERA, RIVERA, 639435, 6580405 
3/30/2016,, INSTRUCCIONES DEL AÑO XIII, CAÍDA, SIN LESIONADOS, MIÉRCOLES, 19, PAYSANDU, PAYSANDU, 398315, 6425975 
3/30/2016,, GUIDO MACHADO BRUM, CAÍDA, LEVE, MIÉRCOLES, 18, RIVERA, SIN DATOS, 638920, 6577210 
6/1/2016,, MONTE CASEROS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 8, PAYSANDU, PAYSANDU, 398280, 6423430 
4/5/2016,, TOMAS BERRETA, ATROPELLO DE ANIMALES, LEVE, MARTES, 15, ARTIGAS, ARTIGAS, 550830, 6635975 
2/10/2016,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, PAYSANDU, PAYSANDU, 398575, 6424235 
7/12/2016,, , COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 22, PAYSANDU, PAYSANDU, 399315, 6424805 
1/4/2016,, NO SE INGRESO, DESPISTE, LEVE, LUNES, 1, TACUAREMBO, SIN DATOS, 545985, 6378235 
4/19/2016,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 16, SALTO, SALTO, 408535, 6526355 
6/14/2016,, FLORENCIO SANCHEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 19, RIVERA, RIVERA, 638520, 6580865 
2/24/2016,, AGRONOMO MARTIN PAIS, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 12, RIVERA, MANDUBI, 638375, 6577650 
5/30/2016,, ANSINA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 21, RIVERA, RIVERA, 637990, 6580600 
1/11/2016,, CAMINO BATLLE Y ORDOÑEZ, DESPISTE, SIN LESIONADOS, LUNES, 15, RIO NEGRO, SIN DATOS, 375645, 6331710 
6/27/2016,, URUGUAY, CAÍDA, LEVE, LUNES, 15, SALTO, SALTO, 408745, 6526995 
8/29/2016,, , COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 9, ARTIGAS, BELLA UNION, 442695, 6652330 
10/4/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 22, TACUAREMBO, SIN DATOS, 553370, 6367815 
4/6/2016,, AVENIDA ARMANDO I BARBIERI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 8, SALTO, SALTO, 408435, 6527625 
3/29/2016,, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, PAYSANDU, SIN DATOS, 414900, 6466075 
10/18/2016,, SANDALIO, ATROPELLO DE PEATÓN, LEVE, MARTES, 18, TACUAREMBO, TACUAREMBO, 594370, 6491100 
7/26/2016,, PRESBITERO BALDOMERO VIDAL, CAÍDA, SIN LESIONADOS, MARTES, 12, PAYSANDU, PAYSANDU, 397315, 6425745 
12/6/2016,, JOSE BATLLE Y ORDOÑEZ, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, MARTES, 14, ARTIGAS, BALTASAR BRUM, 468985, 6602060 
4/5/2016,, GENERAL LAGUNA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 11, TACUAREMBO, PASO DE LOS TOROS, 545395, 6369915 
6/14/2016,, AVENIDA DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 12, PAYSANDU, PAYSANDU, 397265, 6423995 
5/10/2016,, AVENIDA 1825, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 15, RIVERA, RIVERA, 637915, 6581250 
8/30/2016,, AVENIDA SORIANO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MARTES, 21, PAYSANDU, PAYSANDU, 399080, 6422775 
4/19/2016,, INDEPENDENCIA, DESPISTE, SIN LESIONADOS, MARTES, 17, PAYSANDU, PAYSANDU, 397490, 6423635 
1/5/2016,, JUAN ORTIZ, ATROPELLO DE PEATÓN, LEVE, MARTES, 14, TACUAREMBO, TACUAREMBO, 596375, 6490085 
2/16/2016,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 20, SALTO, SALTO, 410050, 6526715 
10/11/2016,, GENERAL LEANDRO GOMEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 11, PAYSANDU, PAYSANDU, 399040, 6423675 
10/19/2016,, ZORRILLA DE SAN MARTIN, COLISIÓN CON OBSTÁCULO EN CALZADA, GRAVE, MIÉRCOLES, 3, PAYSANDU, PAYSANDU, 398105, 6423110 
11/8/2016,, C. CATALOGNE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 18, TACUAREMBO, TACUAREMBO, 595725, 6490700 
7/26/2016,, SEIS DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, SALTO, SALTO, 407850, 6528075 
5/3/2016,, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, SALTO, SALTO, 407900, 6527550 
7/26/2016,, TOMAS BERRETA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 5, ARTIGAS, ARTIGAS, 551320, 6636505 
5/31/2016,, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 11, RIVERA, RIVERA, 639535, 6580945 
10/25/2016,, AVENIDA BRASIL, ATROPELLO DE ANIMALES, LEVE, MARTES, 0, RIVERA, RIVERA, 640635, 6579355 
6/14/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, PAYSANDU, NUEVO PAYSANDU, 400675, 6429170 
7/12/2016,, DOCTOR FLORENTINO FELIPPONE, ATROPELLO DE PEATÓN, LEVE, MARTES, 12, PAYSANDU, PAYSANDU, 399055, 6424595 
6/7/2016,, JOAQUIN SUAREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 1, RIVERA, RIVERA, 639555, 6580210 
11/22/2016,, RUTA 31, DESPISTE, SIN LESIONADOS, MARTES, 8, SALTO, SIN DATOS, 465510, 6532520 
5/10/2016,, SALTO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 18, PAYSANDU, PAYSANDU, 398360, 6424940 
5/31/2016,, INTENDENTE ORESTES LANZA, ATROPELLO DE PEATÓN, LEVE, MARTES, 15, SALTO, SALTO, 407845, 6525485 
4/12/2016,, BRASIL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 7, SALTO, SALTO, 409275, 6527055 
6/28/2016,, , DESPISTE, SIN LESIONADOS, MARTES, 5, RIO NEGRO, BARRIO ANGLO, 376100, 6334790 
12/27/2016,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 21, TACUAREMBO, TACUAREMBO, 596700, 6491000 
11/1/2016,, JOAQUIN SUAREZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 8, SALTO, SALTO, 407995, 6527310 
