Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, X, Y 
1/24/2016,, SAMUEL PRILIAC, COLISIÓN CON OBSTÁCULO EN CALZADA, GRAVE, DOMINGO, 6, ROCHA, CHUY, 827200, 6265835 
1/24/2016,, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 8, MALDONADO, MALDONADO, 687430, 6135340 
2/28/2016,, ATANASIO SIERRA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 15, TREINTA Y TRES, TREINTA Y TRES, 743555, 6319630 
11/20/2016,, GREGORIO SANABRIA, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 12, MALDONADO, PIRIAPOLIS, 658310, 6141195 
6/19/2016,, GENERAL MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 12, CERRO LARGO, MELO, 766970, 6414225 
5/29/2016,, FRANCISCO PIRIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 12, MALDONADO, PIRIAPOLIS, 657820, 6140105 
10/18/2016,, GENERAL JUSTINO MUNIZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 17, CERRO LARGO, MELO, 766285, 6414890 
1/31/2016,, A. MUÑOZ, CAÍDA, LEVE, DOMINGO, 9, CERRO LARGO, MELO, 766865, 6413690 
8/21/2016,, CLAUDIO WILLIMAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 18, MALDONADO, PUNTA DEL ESTE, 688085, 6130115 
6/19/2016,, CALLE 18, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 18, LAVALLEJA, MINAS, 661045, 6196820 
2/28/2016,, ALBERTO CL CARACARA, ATROPELLO DE PEATÓN, SIN LESIONADOS, DOMINGO, 0, MALDONADO, MALDONADO, 688215, 6136345 
10/16/2016,, RUTA 12 KM 312, DESPISTE, SIN LESIONADOS, DOMINGO, 7, LAVALLEJA, SIN DATOS, 638780, 6204710 
1/17/2016,, RUTA 38 KM 24, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 19, CERRO LARGO, SIN DATOS, 683460, 6382635 
5/15/2016,, ANFUSSO Y CARSIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 14, MALDONADO, LA SONRISA, 685415, 6137330 
10/23/2016,, LAVALLEJA ESQ BONILLA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 22, MALDONADO, PAN DE AZUCAR, 662670, 6150350 
12/11/2016,, 19 DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 6, LAVALLEJA, SIN DATOS, 673340, 6295720 
12/25/2016,, JULIAN LAGUNA, DESPISTE, LEVE, DOMINGO, 12, TREINTA Y TRES, TREINTA Y TRES, 744880, 6319315 
6/26/2016,, EL MENSAJERO, DESPISTE, SIN LESIONADOS, DOMINGO, 19, TREINTA Y TRES, SIN DATOS, 745005, 6318040 
8/14/2016,, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 14, MALDONADO, SAN CARLOS, 690120, 6148215 
12/11/2016,, JOAQUIN LENZINA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 3, MALDONADO, PUNTA DEL ESTE, 688225, 6130175 
9/25/2016,, AVENIDA AIGUA, CAÍDA, LEVE, DOMINGO, 12, MALDONADO, MALDONADO, 687285, 6135225 
5/15/2016,, BOULEVARD GENERAL JOSE G. ARTIGAS, DESPISTE, SIN LESIONADOS, DOMINGO, 6, MALDONADO, PUNTA DEL ESTE, 687900, 6133945 
6/26/2016,, MANUEL CORONEL, CAÍDA, SIN LESIONADOS, DOMINGO, 7, TREINTA Y TRES, VERGARA, 785880, 6351350 
10/30/2016,, AVENIDA DE LOS GAUCHOS, CAÍDA, SIN LESIONADOS, DOMINGO, 15, MALDONADO, MALDONADO, 687875, 6136730 
5/22/2016,, F. MATA, CAÍDA, SIN LESIONADOS, DOMINGO, 13, CERRO LARGO, MELO, 766850, 6415330 
11/20/2016,,  SAVINIANO PEREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 17, CERRO LARGO, MELO, 766940, 6414115 
10/16/2016,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 14, MALDONADO, PIRIAPOLIS, 657510, 6141895 
6/19/2016,, CONTINUACION SARANDI, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, DOMINGO, 6, MALDONADO, MALDONADO, 685735, 6137700 
3/27/2016,, LORENZO BATLLE PACHECO, CAÍDA, LEVE, DOMINGO, 17, MALDONADO, PUNTA DEL ESTE, 690525, 6131430 
6/26/2016,, AMILIVIA Y MORALES ARRILLAGA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 6, LAVALLEJA, MINAS, 662510, 6195085 
12/18/2016,, AVENIDA JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 12, LAVALLEJA, MINAS, 663240, 6195845 
6/19/2016,, RUTA 7 KILOMETRO 358, CAÍDA, LEVE, DOMINGO, 15, CERRO LARGO, SIN DATOS, 734635, 6401340 
11/27/2016,,  RUTA NUEVE VIEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 16, ROCHA, SIN DATOS, 817125, 6232730 
7/24/2016,, RUTA 8 Y GRAL. LEANDRO GOMEZ, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 7, CERRO LARGO, MELO, 766475, 6417275 
2/7/2016,, EMILIO SADER, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 23, MALDONADO, PUNTA DEL ESTE, 688230, 6130100 
6/19/2016,, CRUZ DEL SUR, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 16, MALDONADO, PINARES - LAS DELICIAS, 684940, 6134950 
9/25/2016,, FLORENCIO SANCHEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 21, CERRO LARGO, MELO, 766320, 6415185 
11/6/2016,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, DOMINGO, 8, ROCHA, SIN DATOS, 792370, 6207585 
8/21/2016,, EL FOQUE, DESPISTE, LEVE, DOMINGO, 2, MALDONADO, PUNTA DEL ESTE, 687275, 6128585 
1/3/2016,, RUTA 9 km. 87, DESPISTE, FATAL, DOMINGO, 15, MALDONADO, SIN DATOS, 652990, 6149300 
8/28/2016,, JUAN ORTIZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 7, TREINTA Y TRES, TREINTA Y TRES, 744295, 6318585 
1/24/2016,, NO SE INGRESO, DESPISTE, LEVE, DOMINGO, 17, ROCHA, SIN DATOS, 757125, 6173115 
11/20/2016,, IPIRANGA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 17, ROCHA, CHUY, 827165, 6266170 
4/10/2016,, ANDRES AREGUATI, ATROPELLO DE ANIMALES, LEVE, DOMINGO, 11, TREINTA Y TRES, TREINTA Y TRES, 743905, 6321130 
8/21/2016,, AVENIDA APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 16, TREINTA Y TRES, TREINTA Y TRES, 744790, 6320950 
2/14/2016,, EL MESANA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 0, MALDONADO, PUNTA DEL ESTE, 688055, 6129370 
2/7/2016,, FRANCIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 22, MALDONADO, PUNTA DEL ESTE, 687360, 6132270 
3/13/2016,, AVENIDA WILSON FERREIRA ALDUNATE, ATROPELLO DE ANIMALES, LEVE, DOMINGO, 23, MALDONADO, CERRO PELADO, 684700, 6137450 
5/29/2016,, AVENIDA ESPAÑA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 1, MALDONADO, PINARES - LAS DELICIAS, 685785, 6134745 
2/28/2016,, MARCOS DE LOS REYES Y CANTILO, CAÍDA, LEVE, DOMINGO, 18, MALDONADO, MALDONADO, 686375, 6136970 
6/19/2016,, EJIDO, COLISIÓN CON OBSTÁCULO EN CALZADA, GRAVE, DOMINGO, 2, CERRO LARGO, MELO, 766075, 6415835 
5/29/2016,,  GENERAL JOSE G. ARTIGAS, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, DOMINGO, 5, MALDONADO, PIRIAPOLIS, 658700, 6143565 
1/10/2016,, BR ARTIGAS Y ALPES, COLISIÓN CON OBSTÁCULO EN CALZADA, GRAVE, DOMINGO, 19, MALDONADO, PUNTA DEL ESTE, 688435, 6131585 
10/30/2016,, ABRA DE PEROMO (EX ZANJA CHAVES), DESPISTE, LEVE, DOMINGO, 14, MALDONADO, SAN CARLOS, 689905, 6150150 
6/5/2016,, RIVERA Y LOS GAUCHOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 13, MALDONADO, MALDONADO, 687905, 6137030 
10/30/2016,, MIGUEL BARREIRO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, DOMINGO, 2, CERRO LARGO, MELO, 768115, 6415210 
1/31/2016,, DE LOS ARGENTINOS, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 19, MALDONADO, PIRIAPOLIS, 657630, 6140155 
5/22/2016,, GREGORIO SANABRIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 15, TREINTA Y TRES, TREINTA Y TRES, 743475, 6319410 
8/7/2016,, INDEPENDENCIA, ATROPELLO DE ANIMALES, LEVE, DOMINGO, 8, MALDONADO, MALDONADO, 687020, 6136810 
11/20/2016,, AVENIDA APARICIO SARAVIA Y PASO LA CADENA ., ATROPELLO DE ANIMALES, SIN LESIONADOS, DOMINGO, 20, MALDONADO, MALDONADO, 687980, 6134820 
3/27/2016,, ROMAN GUERRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 17, MALDONADO, MALDONADO, 686695, 6136110 
10/23/2016,, CALLE 5, CAÍDA, LEVE, DOMINGO, 15, MALDONADO, PLAYA GRANDE, 655905, 6142700 
3/13/2016,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 16, LAVALLEJA, MINAS, 661570, 6195220 
1/17/2016,, CALLE DUENDE AZUL  CASI ALBORADA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 21, MALDONADO, LA BARRA, 695220, 6134310 
1/24/2016,, ITUZAINGO ESQUINA 25 DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 0, ROCHA, ROCHA, 744855, 6181650 
6/26/2016,, EJIDO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 14, MALDONADO, SAN CARLOS, 690915, 6148550 
2/28/2016,, RAMBLA DE LOS ARGENTINOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 16, MALDONADO, PIRIAPOLIS, 657630, 6140155 
9/11/2016,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 17, MALDONADO, PUNTA DEL ESTE, 687650, 6129600 
1/24/2016,, MANUEL FREIRE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 11, MALDONADO, PIRIAPOLIS, 657585, 6140560 
10/30/2016,, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 13, LAVALLEJA, MINAS, 662320, 6194740 
10/30/2016,, AVDA. CENTENARIO Y CALLE TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 13, TREINTA Y TRES, SIN DATOS, 674440, 6335730 
10/9/2016,, AVENIDA APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 8, MALDONADO, MALDONADO, 688055, 6134595 
6/19/2016,, CLAUDIO WILLIMAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 1, MALDONADO, PUNTA DEL ESTE, 688105, 6130430 
10/9/2016,, CALLE 41, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 14, MALDONADO, PLAYA HERMOSA, 655370, 6144755 
2/7/2016,, LOS DESTINOS CASI RUTA 10, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 19, MALDONADO, LA BARRA, 695190, 6134515 
5/15/2016,, CAMINO HIGUERITAS, DESPISTE, LEVE, DOMINGO, 21, LAVALLEJA, SIN DATOS, 659415, 6198160 
1/24/2016,, RUTA 10 Y CALLE LOS ROMANSES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 10, MALDONADO, LA BARRA, 695700, 6134335 
12/11/2016,, GENERAL JOSE G. ARTIGAS, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, DOMINGO, 6, MALDONADO, PIRIAPOLIS, 657030, 6141235 
9/4/2016,, AV APARICIO SARAVIA, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 19, MALDONADO, SAN RAFAEL - EL PLACER, 692505, 6134255 
5/8/2016,, CARLOS SEIJO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 18, MALDONADO, SAN CARLOS, 690285, 6149240 
6/5/2016,, FLORENCIO SANCHEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 4, CERRO LARGO, MELO, 766525, 6415155 
2/28/2016,, CHIBERTA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 17, MALDONADO, PUNTA DEL ESTE, 688105, 6130430 
7/3/2016,, MANUEL MELENDEZ, CAÍDA, SIN LESIONADOS, DOMINGO, 10, TREINTA Y TRES, TREINTA Y TRES, 743490, 6320150 
6/19/2016,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, DOMINGO, 9, ROCHA, SIN DATOS, 752120, 6229770 
1/24/2016,, JULIO SOSA Y BARTOLOME HIDALGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 21, MALDONADO, LA BARRA, 695995, 6135045 
2/7/2016,, EJIDO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 13, CERRO LARGO, MELO, 766725, 6415780 
2/28/2016,, ALBERTO CL CARACARA, CAÍDA, LEVE, DOMINGO, 1, MALDONADO, MALDONADO, 687310, 6136360 
1/31/2016,, CLAUDIO WILLIMAN, CAÍDA, LEVE, DOMINGO, 12, MALDONADO, PUNTA DEL ESTE, 687685, 6131370 
6/26/2016,, CUATRO DE OCTUBRE, CAÍDA, LEVE, DOMINGO, 21, MALDONADO, SAN CARLOS, 689280, 6147630 
5/8/2016,, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 18, LAVALLEJA, MINAS, 661550, 6194725 
5/8/2016,,  CALLE 5, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 12, MALDONADO, PLAYA GRANDE, 655470, 6142005 
2/28/2016,, PANTALEON ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 4, TREINTA Y TRES, TREINTA Y TRES, 743375, 6320245 
9/4/2016,, SOLIS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 1, MALDONADO, MALDONADO, 686190, 6135935 
6/5/2016,, MIGUEL BARREIRO, DESPISTE, LEVE, DOMINGO, 22, CERRO LARGO, MELO, 767245, 6415045 
1/10/2016,, JUAN ACOSTA, CAÍDA, LEVE, DOMINGO, 20, TREINTA Y TRES, TREINTA Y TRES, 744115, 6318045 
7/24/2016,, CAMINO "LA ZETA", ATROPELLO DE ANIMALES, SIN LESIONADOS, DOMINGO, 16, ROCHA, SIN DATOS, 748760, 6180590 
10/2/2016,, JOAQUIN ARTIGAS, DESPISTE, GRAVE, DOMINGO, 14, TREINTA Y TRES, EJIDO DE TREINTA Y TRES, 742585, 6320470 
8/28/2016,, SARANDI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 15, MALDONADO, PAN DE AZUCAR, 662610, 6150635 
1/10/2016,, RUTA 10 Y LOS REMANSOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 15, MALDONADO, LA BARRA, 695920, 6134240 
6/5/2016,, RUTA 60 KM 116, ATROPELLO DE ANIMALES, LEVE, DOMINGO, 20, MALDONADO, SIN DATOS, 664960, 6149985 
1/17/2016,, CAMINO A LA TOMA, CAÍDA, GRAVE, DOMINGO, 19, CERRO LARGO, SIN DATOS, 762230, 6413955 
2/7/2016,, SIMON DEL PINO, CAÍDA, LEVE, DOMINGO, 12, MALDONADO, MALDONADO, 687805, 6136645 
5/15/2016,, , DESPISTE, LEVE, DOMINGO, 11, ROCHA, SIN DATOS, 766860, 6233200 
7/24/2016,, RUTA 39 , CAÍDA, LEVE, DOMINGO, 3, MALDONADO, SIN DATOS, 687960, 6140870 
9/18/2016,, GENERAL APARICIO SARAVIA, CAÍDA, LEVE, DOMINGO, 19, CERRO LARGO, MELO, 766165, 6414155 
7/31/2016,, AVENIDA JOAQUIN DE VIANA Y AVENIDA LUSSICH, CAÍDA, LEVE, DOMINGO, 7, MALDONADO, MALDONADO, 686070, 6134995 
1/10/2016,, AVENIDA ARTIGAS Y CAJARAVILLE, CAÍDA, LEVE, DOMINGO, 12, LAVALLEJA, MINAS, 661045, 6196430 
5/15/2016,, AVENIDA ANTONIO LUSSICH Y MALAGA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 12, MALDONADO, MALDONADO, 685675, 6136355 
12/14/2016,, VENECIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 20, MALDONADO, MALDONADO, 686395, 6136415 
5/15/2016,, BOULEVARD GENERAL JOSE G. ARTIGAS, CAÍDA, LEVE, DOMINGO, 7, MALDONADO, PUNTA DEL ESTE, 687760, 6134460 
12/11/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 15, TREINTA Y TRES, SIN DATOS, 797970, 6364130 
2/28/2016,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, DOMINGO, 6, MALDONADO, SIN DATOS, 683440, 6154670 
1/24/2016,, , COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 21, CERRO LARGO, RIO BRANCO, 839230, 6387710 
12/18/2016,, AVENIDA BRASIL, CAÍDA, LEVE, DOMINGO, 6, CERRO LARGO, MELO, 766235, 6415450 
5/15/2016,, RUTA 26 KM 381/500, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 21, CERRO LARGO, SIN DATOS, 721865, 6419855 
10/30/2016,, CHIBERTA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 12, MALDONADO, PUNTA DEL ESTE, 688440, 6130380 
5/1/2016,,  RUTA OCHO, CAÍDA, LEVE, DOMINGO, 14, LAVALLEJA, JOSE PEDRO VARELA, 730010, 6295220 
9/4/2016,, JACINTO MARIA ALVARIZA, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 16, MALDONADO, SAN CARLOS, 690275, 6149055 
6/26/2016,, CORONEL B SILVEIRA Y CORONEL LORENZO LATORRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 14, LAVALLEJA, MINAS, 662605, 6194630 
7/24/2016,, JOSE PEDRO RAMIREZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 21, CERRO LARGO, MELO, 766605, 6415690 
6/19/2016,, F. MATA, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 20, CERRO LARGO, MELO, 766785, 6414920 
9/4/2016,, JOSE MONTES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 15, CERRO LARGO, MELO, 766410, 6416785 
3/20/2016,, NO SE INGRESO, CAÍDA, SIN LESIONADOS, DOMINGO, 11, ROCHA, SIN DATOS, 807455, 6220590 
4/10/2016,, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 13, TREINTA Y TRES, SANTA CLARA DE OLIMAR, 692040, 6355310 
1/10/2016,, RUTA 10 CASI JULIO SOSA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 17, MALDONADO, EL TESORO, 695025, 6135095 
12/25/2016,, RUTA 39 KM13, DESPISTE, LEVE, DOMINGO, 17, MALDONADO, SIN DATOS, 688035, 6141055 
3/16/2016,, NO SE INGRESO, CAÍDA, LEVE, MIÉRCOLES, 9, MALDONADO, SIN DATOS, 647095, 6153850 
3/6/2016,, CARMELO COLMAN, ATROPELLO DE PEATÓN, GRAVE, DOMINGO, 19, TREINTA Y TRES, TREINTA Y TRES, 744565, 6320000 
3/20/2016,, AVENIDA DE LOS GAUCHOS, CAÍDA, LEVE, DOMINGO, 1, MALDONADO, MALDONADO, 687875, 6136645 
5/22/2016,,  F. MATA, CAÍDA, LEVE, DOMINGO, 9, CERRO LARGO, MELO, 766685, 6414250 
11/20/2016,, PISTA DE CUATRICICLO, CAÍDA, GRAVE, DOMINGO, 15, MALDONADO, PUNTA BALLENA, 679390, 6137870 
12/18/2016,, DIECIOCHO DE JULIO, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 11, LAVALLEJA, MINAS, 661815, 6194900 
1/17/2016,, AV. ARTIGAS Y JUSTO COTRO OLAVARRIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, LAVALLEJA, MARISCALA, 705475, 6231140 
1/10/2016,, CARLOS SEIJO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 14, MALDONADO, SAN CARLOS, 689840, 6147190 
5/15/2016,, SIMON DEL PINO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 10, MALDONADO, MALDONADO, 687805, 6136645 
8/21/2016,, CALLEJON DE AFE, DESPISTE, LEVE, DOMINGO, 4, CERRO LARGO, MELO, 765715, 6415380 
11/20/2016,, FRANCISCO MARTINEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 21, MALDONADO, MALDONADO, 687330, 6136755 
11/27/2016,, ANDRES AREGUATI, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 17, TREINTA Y TRES, TREINTA Y TRES, 744035, 6319995 
4/10/2016,, RYTA 18 KM 4.5, ATROPELLO DE ANIMALES, SIN LESIONADOS, DOMINGO, 11, CERRO LARGO, SIN DATOS, 839430, 6376285 
6/12/2016,, CONTINUACION SARANDI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 22, MALDONADO, MALDONADO, 686590, 6136140 
2/14/2016,, RUTA 93 Y RUTA 37, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 11, MALDONADO, RUTA 37 Y 9, 661265, 6148685 
4/10/2016,, ROCHA, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 1, ROCHA, LASCANO, 759045, 6270540 
8/28/2016,, GENERAL JUSTINO MUNIZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 23, CERRO LARGO, MELO, 766335, 6415280 
5/29/2016,, NO SE INGRESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, DOMINGO, 0, LAVALLEJA, SIN DATOS, 724000, 6283350 
10/2/2016,, COLON, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 22, CERRO LARGO, MELO, 766335, 6415280 
2/21/2016,, GENERAL JUSTINO MUNIZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 10, CERRO LARGO, MELO, 766405, 6415810 
2/28/2016,, RUTA 39 km. 8, DESPISTE, FATAL, DOMINGO, 3, MALDONADO, SIN DATOS, 687490, 6139775 
7/17/2016,, DIECINUEVE DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 18, MALDONADO, MALDONADO, 687085, 6135320 
11/6/2016,, ESPAÑA esq. CONVENTOS, CAÍDA, FATAL, DOMINGO, 13, CERRO LARGO, MELO, 765000, 6415175 
5/15/2016,, RUTA 73 Y 25 MTS, DESPISTE, SIN LESIONADOS, DOMINGO, 13, MALDONADO, PLAYA HERMOSA, 656260, 6146005 
2/21/2016,, APARICIO SARAVIA, CAÍDA, LEVE, DOMINGO, 18, MALDONADO, MALDONADO, 689720, 6134455 
9/25/2016,, RINCON Y 33, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 22, ROCHA, LASCANO, 758965, 6269495 
2/21/2016,, MIGUEL BARREIRO, CAÍDA, LEVE, DOMINGO, 6, CERRO LARGO, MELO, 767245, 6415045 
6/2/2016,, EJIDO, CAÍDA, LEVE, JUEVES, 3, CERRO LARGO, MELO, 766620, 6415795 
8/14/2016,, SAMUEL PRILIAC, CAÍDA, LEVE, DOMINGO, 5, ROCHA, CHUY, 828340, 6265990 
11/6/2016,, PDA 33 RAMBLA MANSA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 4, MALDONADO, PINARES - LAS DELICIAS, 685300, 6134010 
4/10/2016,, ALBERTO CL CARACARA, DESPISTE, SIN LESIONADOS, DOMINGO, 21, MALDONADO, MALDONADO, 688290, 6136355 
4/10/2016,, COLONIA YEFERIES, CAÍDA, LEVE, DOMINGO, 1, TREINTA Y TRES, SIN DATOS, 755560, 6320195 
10/9/2016,, 18 DE JULIO Y RODO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 0, LAVALLEJA, MINAS, 662200, 6194575 
1/31/2016,, EL CORRAL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 23, MALDONADO, PUNTA DEL ESTE, 687730, 6129035 
9/4/2016,, AVENIDA WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 19, MALDONADO, CERRO PELADO, 684630, 6137600 
3/20/2016,, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 11, TREINTA Y TRES, EJIDO DE TREINTA Y TRES, 743415, 6320765 
11/6/2016,, EJIDO, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, DOMINGO, 8, CERRO LARGO, MELO, 766075, 6415835 
1/31/2016,, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 22, CERRO LARGO, MELO, 766000, 6415035 
7/3/2016,, ZELMAR MICHELINI, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 21, MALDONADO, MALDONADO, 686295, 6135220 
7/24/2016,, MIGUEL BARREIRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 20, CERRO LARGO, MELO, 766940, 6415085 
9/27/2016,, RUTA 39 ACCESOS A MALDONADO, CAÍDA, LEVE, MARTES, 14, MALDONADO, MALDONADO, 687105, 6137325 
6/5/2016,, AVENIDA BRASIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 12, CERRO LARGO, MELO, 766230, 6415825 
2/28/2016,, CAMINO DE ACCESO, DESPISTE, SIN LESIONADOS, DOMINGO, 17, ROCHA, SIN DATOS, 793805, 6196470 
