Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, X, Y 
11/5/2014, AVENIDA INGENIERO LUIS GIANNATTASIO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 6, CANELONES, EL PINAR, 599760, 6149005 
14/12/2014, , COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 12, FLORIDA, FRAY MARCOS, 615940, 6214805 
18/12/2014, RUTA CIENTODOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 17, CANELONES, COLONIA NICOLICH, 590100, 6146630 
6/7/2014, ARAUCANA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 14, CANELONES, NEPTUNIA, 603500, 6151395 
26/10/2014, CALLE NUEVE --PARQUE POSTEL ADRIAN MEDINA--, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, DOMINGO, 2, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 556335, 6153450 
28/12/2014, CARLOS GARDEL, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 7, CANELONES, CANELONES, 566425, 6180465 
14/12/2014, GENERAL ARTIGAS, ATROPELLO DE ANIMALES, LEVE, DOMINGO, 20, CANELONES, SIN DATOS, 571040, 6154315 
15/6/2014, RURA 8 KM 25 , COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 18, CANELONES, BARROS BLANCOS, 591130, 6153780 
16/2/2014, AVENIDA INGENIERO LUIS GIANNATTASIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 2, CANELONES, PARQUE CARRASCO, 590190, 6142200 
18/9/2014, FLORENCIO SANCHEZ, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, JUEVES, 17, SORIANO, MERCEDES, 403545, 6320265 
30/11/2014, GARIBALDI --PASO CARRASCO--, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 23, CANELONES, PASO CARRASCO, 587290, 6142870 
26/10/2014, BALTASAR BRUM, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 18, FLORIDA, FLORIDA, 572780, 6226810 
2/11/2014, TREINTA Y TRES, DESPISTE, SIN LESIONADOS, DOMINGO, 5, CANELONES, SANTA LUCIA, 556915, 6187165 
19/1/2014, HORACIO SANTOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 21, SAN JOSE, SAN JOSE DE MAYO, 527700, 6200615 
23/10/2014, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 15, CANELONES, PANDO, 595130, 6157960 
2/2/2014, U. BARREIRO, DESPISTE, SIN LESIONADOS, DOMINGO, 0, FLORIDA, FLORIDA, 571715, 6226445 
29/6/2014, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, DOMINGO, 17, CANELONES, SIN DATOS, 627070, 6175140 
23/3/2014, NO SE INGRESO, CAÍDA, LEVE, DOMINGO, 19, CANELONES, SIN DATOS, 582560, 6180280 
19/1/2014, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 22, FLORIDA, SIN DATOS, 570300, 6230650 
17/8/2014, CARRETERA A BOCA DEL CUFRE, DESPISTE, GRAVE, DOMINGO, 14, SAN JOSE, SIN DATOS, 494660, 6192950 
16/3/2014, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 21, FLORIDA, SIN DATOS, 564400, 6259080 
12/10/2014, , COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 15, COLONIA, COLONIA DEL SACRAMENTO, 424075, 6186380 
26/10/2014, LA BALSA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 0, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 558325, 6152165 
1/6/2014, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 5, SAN JOSE, SIN DATOS, 533400, 6167820 
12/10/2014, AVENIDA JULIETA RUTA 87, CAÍDA, LEVE, DOMINGO, 19, CANELONES, SALINAS, 606060, 6151630 
19/10/2014, DOCTOR ANTONIO LEGNANI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 13, CANELONES, SANTA LUCIA, 556295, 6187155 
26/6/2014, ANTONIO M. FERNANDEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 10, FLORIDA, FLORIDA, 572085, 6227100 
27/4/2014, AVENIDA CALCAGNO, DESPISTE, SIN LESIONADOS, DOMINGO, 3, CANELONES, SHANGRILA, 592440, 6142515 
2/3/2014, GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 15, CANELONES, SIN DATOS, 571040, 6154415 
2/3/2014, RUTA INTERBALNEARIA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 20, CANELONES, EL PINAR, 597115, 6149485 
7/11/2014, , CAÍDA, LEVE, VIERNES, 18, CANELONES, SIN DATOS, 607080, 6181285 
14/12/2014, FRANCISCO MACIEL, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 3, DURAZNO, DURAZNO, 545090, 6305560 
6/3/2014, , COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, CANELONES, SIN DATOS, 587325, 6181405 
23/1/2014, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 15, FLORES, TRINIDAD, 509735, 6291580 
11/5/2014, LA BALSA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 18, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 557885, 6151625 
7/8/2014, GENERAL JUAN A. LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, CANELONES, SANTA ROSA, 588525, 6182000 
4/5/2014, DON BOSCO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 18, COLONIA, JUAN LACAZE, 459795, 6189920 
14/12/2014, AVENIDA L. ALBERTO DE HERRERA, CAÍDA, LEVE, DOMINGO, 23, CANELONES, PANDO, 596060, 6158500 
21/9/2014, GENERAL JUAN ANTONIO LAVALLEJA, CAÍDA, GRAVE, DOMINGO, 19, SAN JOSE, SAN JOSE DE MAYO, 527300, 6200685 
14/12/2014, DOMINGO BAQUE, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 13, COLONIA, COLONIA DEL SACRAMENTO, 422800, 6185685 
12/1/2014, CALLE DE LA CAPILLA, CAÍDA, LEVE, DOMINGO, 18, CANELONES, PIEDRA DEL TORO, 601740, 6159400 
8/6/2014, DOCTOR AMERICO RICALDONI, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 19, CANELONES, SIN DATOS, 570370, 6157410 
9/1/2014, , DESPISTE, LEVE, JUEVES, 6, CANELONES, SIN DATOS, 585895, 6186340 
10/1/2014, , DESPISTE, LEVE, VIERNES, 14, SAN JOSE, SIN DATOS, 526965, 6172280 
30/11/2014, , COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, DOMINGO, 17, SAN JOSE, SIN DATOS, 500765, 6188760 
13/4/2014, CLEMENTE FREGEIRO, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 18, SORIANO, MERCEDES, 403550, 6319545 
13/7/2014, RUTA INTERBALNEARIA, DESPISTE, SIN LESIONADOS, DOMINGO, 1, CANELONES, SIN DATOS, 592395, 6146295 
9/3/2014, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 12, CANELONES, CANELONES, 565985, 6179625 
9/2/2014, JOSE GOMEZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 2, DURAZNO, DURAZNO, 543055, 6304955 
29/5/2014, MONSEÑOR R. DI MARTINO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 19, SAN JOSE, SAN JOSE DE MAYO, 527210, 6199200 
2/3/2014, NO SE INGRESO, DESPISTE, LEVE, DOMINGO, 10, SORIANO, SIN DATOS, 439535, 6279065 
3/8/2014, , COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 20, CANELONES, SIN DATOS, 592970, 6146550 
12/10/2014, , COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 21, CANELONES, SIN DATOS, 581400, 6163890 
9/3/2014, , COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 22, CANELONES, VILLA SAN JOSE, 585025, 6157705 
13/7/2014, NO SE INGRESO, CAÍDA, LEVE, DOMINGO, 23, SAN JOSE, SIN DATOS, 519310, 6179010 
29/6/2014, , CAÍDA, GRAVE, DOMINGO, 5, SAN JOSE, PLAYA PASCUAL, 549725, 6155345 
12/6/2014, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 13, COLONIA, SIN DATOS, 449095, 6194725 
26/6/2014, NO SE INGRESO, DESPISTE, LEVE, JUEVES, 16, FLORES, SIN DATOS, 534885, 6304865 
5/6/2014, CIRCUNVALACION Y CIUDAD DE MONTEVIDEO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 0, CANELONES, ATLANTIDA, 614035, 6151400 
31/1/2014, , DESPISTE, LEVE, VIERNES, 18, CANELONES, SIN DATOS, 595715, 6202010 
4/12/2014, VEINTICINCO DE AGOSTO, CAÍDA, LEVE, JUEVES, 16, SAN JOSE, LIBERTAD, 535230, 6167815 
31/8/2014, , CAÍDA, LEVE, DOMINGO, 17, FLORIDA, SARANDI GRANDE, 562700, 6267475 
27/11/2014, , CAÍDA, LEVE, JUEVES, 22, SAN JOSE, SIN DATOS, 548595, 6157070 
8/6/2014, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 9, CANELONES, CANELONES, 565970, 6179430 
3/8/2014, GERMAN OLLER, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 21, CANELONES, SIN DATOS, 571615, 6155325 
27/7/2014, , COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, CANELONES, CANELONES, 565905, 6178640 
13/4/2014, GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 14, CANELONES, SIN DATOS, 571040, 6154315 
6/4/2014, DAMASO ANTONIO LARRAÑAGA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 16, DURAZNO, DURAZNO, 543930, 6307115 
16/3/2014, PANCHO LOPEZ, CAÍDA, LEVE, DOMINGO, 6, FLORES, SIN DATOS, 510545, 6290190 
15/6/2014, SANTIAGO VAZQUEZ, CAÍDA, LEVE, DOMINGO, 14, DURAZNO, DURAZNO, 544575, 6306175 
16/2/2014, NO SE INGRESO, DESPISTE, LEVE, DOMINGO, 19, CANELONES, SIN DATOS, 610290, 6193695 
23/3/2014, RAMBLA COSTANERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 20, CANELONES, LOMAS DE SOLYMAR, 597450, 6145945 
12/10/2014, , COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 22, COLONIA, ROSARIO, 467560, 6203030 
16/11/2014, CAMINO A PROGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 5, CANELONES, SIN DATOS, 568185, 6154370 
12/1/2014, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 14, CANELONES, CITY GOLF, 612930, 6152810 
2/11/2014, BOULEVARD ARTIGAS Y CAMINO BERTOLOTTI, DESPISTE, SIN LESIONADOS, DOMINGO, 7, CANELONES, SIN DATOS, 589060, 6156850 
16/11/2014,  “19”  Y “50” METROS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, CANELONES, PARQUE DEL PLATA, 617610, 6153210 
23/2/2014, , ATROPELLO DE PEATÓN, GRAVE, DOMINGO, 21, SAN JOSE, PLAYA PASCUAL, 550025, 6154930 
30/11/2014, REPUBLICA ARGENTINA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 15, CANELONES, SOLYMAR, 594660, 6145830 
21/12/2014, BLANDENGUES, COLISIÓN CON OBSTÁCULO EN CALZADA, GRAVE, DOMINGO, 5, CANELONES, SIN DATOS, 572260, 6157735 
28/12/2014, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, FLORES, TRINIDAD, 509705, 6290990 
31/8/2014, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 2, DURAZNO, DURAZNO, 543815, 6306480 
23/3/2014, RIO DE LA PLATA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 18, SAN JOSE, PLAYA PASCUAL, 549935, 6154720 
16/11/2014, DOCTOR JULIAN BENGOA, CAÍDA, LEVE, DOMINGO, 7, SAN JOSE, SAN JOSE DE MAYO, 526685, 6200425 
8/6/2014, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 2, SORIANO, MERCEDES, 404605, 6319730 
12/1/2014, GENERAL APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 19, FLORIDA, FLORIDA, 573205, 6226525 
30/3/2014, INDEPENDENCIA, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, DOMINGO, 0, CANELONES, SIN DATOS, 572080, 6156505 
14/12/2014, CNO. EL GALLO ESQ. REPUBLICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 13, CANELONES, BARROS BLANCOS, 593180, 6153225 
26/6/2014, ITURRIA, CAÍDA, LEVE, JUEVES, 23, CANELONES, PANDO, 595810, 6158180 
14/12/2014, GENERAL JUAN ANTONIO LAVALLEJA, CAÍDA, LEVE, DOMINGO, 20, DURAZNO, CARLOS REYLES, 548685, 6342330 
8/10/2014, FRANCISCO FONDAR, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, FLORES, TRINIDAD, 509515, 6291100 
20/7/2014, RUTA CIENTODOS KM 25.500, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, DOMINGO, 0, CANELONES, COLONIA NICOLICH, 588420, 6147065 
23/2/2014, CALLE B, DESPISTE, SIN LESIONADOS, DOMINGO, 21, CANELONES, SAN BAUTISTA, 595730, 6188315 
25/5/2014, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, SAN JOSE, SAN JOSE DE MAYO, 527425, 6200105 
20/7/2014, FRANCISCO TRAPANI, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 16, SORIANO, MERCEDES, 405700, 6320165 
17/4/2014, , COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, SAN JOSE, SIN DATOS, 532795, 6168885 
14/12/2014, VENEZUELA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 10, CANELONES, SANTA LUCIA, 556335, 6187040 
1/6/2014, AVENIDA DEL LAGO, COLISIÓN CON OBSTÁCULO EN CALZADA, GRAVE, DOMINGO, 5, CANELONES, PASO CARRASCO, 586770, 6141810 
7/9/2014, LUIS DREYER, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 21, COLONIA, NUEVA HELVECIA, 478550, 6205995 
11/5/2014, LOS AROMOS ESQ JOSE MARIA GARCIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 3, CANELONES, SIN DATOS, 592725, 6151625 
9/2/2014, RUTA CESAR MAYO GUTIERREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 12, CANELONES, PROGRESO, 570810, 6164345 
7/12/2014, AVENIDA INGENIERO LUIS GIANNATTASIO, CAÍDA, LEVE, DOMINGO, 10, CANELONES, LAGOMAR, 592980, 6144745 
5/10/2014, PLZA ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 0, DURAZNO, DURAZNO, 544055, 6306925 
27/7/2014, HERMINDA P. DE CERQUEIRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 17, FLORIDA, CARDAL, 556105, 6204965 
16/11/2014, RUTA OCHO KM 22.500, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 18, CANELONES, BARROS BLANCOS, 588825, 6151730 
13/7/2014, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 20, SORIANO, MERCEDES, 404055, 6320880 
6/7/2014, BARRANQUILLA, ATROPELLO DE PEATÓN, SIN LESIONADOS, DOMINGO, 13, CANELONES, SIN DATOS, 572605, 6160985 
7/9/2014, GUGLIELMETTI, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 20, FLORIDA, FLORIDA, 571865, 6226455 
6/7/2014, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 18, SORIANO, SIN DATOS, 443540, 6276150 
29/5/2014, , COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 9, CANELONES, SAN RAMON, 595845, 6203365 
9/2/2014, RUTA 8 KM 25, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 17, CANELONES, BARROS BLANCOS, 591030, 6153590 
30/3/2014, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 5, CANELONES, PANDO, 595250, 6157285 
6/3/2014, AVENIDA DE LA ESTACION, CAÍDA, LEVE, JUEVES, 0, CANELONES, SIN DATOS, 583080, 6155380 
3/8/2014, SANTIAGO VAZQUEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 0, DURAZNO, DURAZNO, 544075, 6305205 
2/2/2014, AVENIDA INGENIERO LUIS GIANNATTASIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 1, CANELONES, LAGOMAR, 592365, 6144345 
30/11/2014, PARAGUAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 20, COLONIA, CARMELO, 381885, 6238625 
8/8/2014, , CAÍDA, LEVE, VIERNES, 12, FLORIDA, CARDAL, 555790, 6205265 
6/4/2014, AVENIDA MARIO FERREIRA Y AVENIDA CENTRAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 22, CANELONES, SIN DATOS, 615390, 6151385 
8/6/2014, AVENIDA INGENIERO LUIS GIANNATTASIO, DESPISTE, SIN LESIONADOS, DOMINGO, 4, CANELONES, PARQUE CARRASCO, 590190, 6142200 
