Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, X, Y 
3/2/2016,, RUTA 101 ESQ CAMINO EL GALLO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, CANELONES, BARROS BLANCOS, 593075, 6152855 
4/20/2016,, AVENIDA AEROSUR, CAÍDA, LEVE, MIÉRCOLES, 13, CANELONES, SAN JOSE DE CARRASCO, 591905, 6144135 
3/4/2016,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, VIERNES, 16, SAN JOSE, SIN DATOS, 490430, 6237460 
12/2/2016,, GENERAL APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 22, COLONIA, COLONIA DEL SACRAMENTO, 422870, 6187155 
1/8/2016,, PEDRO CHANQUET, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 18, SAN JOSE, SAN JOSE DE MAYO, 527565, 6199970 
1/29/2016,, JUAN FREY, ATROPELLO DE ANIMALES, SIN LESIONADOS, VIERNES, 15, COLONIA, NUEVA HELVECIA, 479265, 6207165 
12/2/2016,, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, CANELONES, SAN RAMON, 595985, 6205745 
6/10/2016,, RUTA NACIONAL OCHO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 19, CANELONES, PANDO, 595020, 6156875 
8/19/2016,, CALLE 64, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 23, CANELONES, SOLYMAR, 594140, 6145965 
10/7/2016,, HECTOR MIRANDA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, CANELONES, CANELONES, 566190, 6179710 
10/25/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, FLORIDA, SIN DATOS, 562845, 6266645 
2/26/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 21, SORIANO, SIN DATOS, 438725, 6279655 
11/8/2016,, U. BARREIRO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 15, FLORIDA, FLORIDA, 571715, 6226445 
11/1/2016,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, MARTES, 13, CANELONES, SIN DATOS, 587445, 6159350 
11/1/2016,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, MARTES, 13, CANELONES, SIN DATOS, 568730, 6195485 
3/11/2016,, RUTA 5 KM 32, CAÍDA, GRAVE, VIERNES, 0, CANELONES, VILLA FELICIDAD, 569230, 6166330 
2/5/2016,, NO SE INGRESO, DESPISTE, LEVE, VIERNES, 18, FLORES, SIN DATOS, 522640, 6250640 
9/16/2016,, NO SE INGRESO, DESPISTE, GRAVE, VIERNES, 4, CANELONES, SIN DATOS, 618840, 6159420 
6/24/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 11, CANELONES, NEPTUNIA, 603295, 6150780 
5/13/2016,, SOLIS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, CANELONES, PANDO, 594910, 6157690 
1/1/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 8, CANELONES, NEPTUNIA, 602495, 6150560 
8/5/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 14, COLONIA, SIN DATOS, 431250, 6189330 
4/8/2016,, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 10, COLONIA, ROSARIO, 467915, 6202585 
7/8/2016,, DON BOSCO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 14, SORIANO, MERCEDES, 403265, 6319600 
6/17/2016,, NO SE INGRESO, CAÍDA, LEVE, VIERNES, 8, COLONIA, SIN DATOS, 470960, 6201300 
11/9/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 7, CANELONES, SIN DATOS, 567320, 6173935 
2/19/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, CANELONES, SIN DATOS, 569380, 6166045 
6/3/2016,, AVENIDA DANIEL ARMAND UGON, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, COLONIA, SIN DATOS, 474440, 6198550 
9/23/2016,, TOMAS BERRETA, ATROPELLO DE PEATÓN, LEVE, VIERNES, 17, CANELONES, CANELONES, 565885, 6179535 
12/23/2016,, CALLE 41, CAÍDA, SIN LESIONADOS, VIERNES, 16, CANELONES, PARQUE DEL PLATA, 618700, 6154430 
12/30/2016,, NO SE INGRESO, DESPISTE, LEVE, VIERNES, 10, FLORIDA, FLORIDA, 569915, 6226140 
8/10/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, CANELONES, SIN DATOS, 568935, 6157670 
7/14/2016,, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 20, FLORIDA, FLORIDA, 572370, 6225950 
2/19/2016,, NO SE INGRESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, VIERNES, 7, CANELONES, SIN DATOS, 559435, 6184560 
1/27/2016,, PASO DE LA ARENA, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 23, DURAZNO, DURAZNO, 543570, 6306825 
2/12/2016,, VEINTIOCHO DE FEBRERO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, VIERNES, 18, SORIANO, MERCEDES, 403725, 6320500 
6/10/2016,, GENERAL APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 10, COLONIA, COLONIA DEL SACRAMENTO, 422955, 6186660 
5/27/2016,,  SIN NOMBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, CANELONES, PARQUE CARRASCO, 590490, 6141210 
1/22/2016,, DOCE DE FEBRERO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 21, COLONIA, CARMELO, 381340, 6236740 
7/8/2016,,  GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 11, COLONIA, COLONIA DEL SACRAMENTO, 422350, 6185355 
10/21/2016,, RUTA 1 KM 23, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 556940, 6151765 
12/2/2016,, AVENIDA DOCTOR BALTASAR BRUM, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 22, COLONIA, COLONIA DEL SACRAMENTO, 423095, 6186210 
5/20/2016,, MASAGUES, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 16, CANELONES, SAN RAMON, 596325, 6204745 
8/26/2016,, GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 18, COLONIA, COLONIA DEL SACRAMENTO, 421800, 6185340 
1/17/2016,, RAMBLA Y CALLE 4, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, CANELONES, PARQUE DEL PLATA, 617880, 6153430 
11/8/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 10, CANELONES, EL PINAR, 600655, 6149845 
7/29/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 11, CANELONES, COLONIA NICOLICH, 587600, 6147665 
1/1/2016,, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 22, CANELONES, CANELONES, 565850, 6179155 
6/10/2016,, AVENIDA GENERAL FLORES, CAÍDA, LEVE, VIERNES, 15, CANELONES, SIN DATOS, 571375, 6156835 
6/24/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 22, SORIANO, SIN DATOS, 389825, 6291750 
12/23/2016,,  AVENIDA DOROTEO GARCIA LAGOS, ATROPELLO DE ANIMALES, LEVE, VIERNES, 15, CANELONES, LOMAS DE SOLYMAR, 596255, 6146800 
5/13/2016,, AÑAGUALPO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 16, CANELONES, SALINAS, 605350, 6151485 
6/3/2016,, ISIDORO DE MARIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 13, FLORIDA, FLORIDA, 571070, 6227235 
7/15/2016,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, VIERNES, 8, SAN JOSE, SIN DATOS, 523295, 6243130 
12/23/2016,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, VIERNES, 12, CANELONES, SIN DATOS, 586825, 6180580 
10/21/2016,, SOBRE RUTA 8 KM 28, ATROPELLO DE PEATÓN, LEVE, VIERNES, 17, CANELONES, BARROS BLANCOS, 593110, 6155280 
4/22/2016,, NO SE INGRESO, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, VIERNES, 6, COLONIA, SIN DATOS, 469075, 6200535 
10/14/2016,, , COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, CANELONES, PASO CARRASCO, 587180, 6143065 
10/14/2016,, AVENIDA LARRIERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 11, SAN JOSE, SAN JOSE DE MAYO, 526615, 6201570 
4/8/2016,, RUTA NACIONAL OCHO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 14, CANELONES, PANDO, 595315, 6157085 
7/29/2016,, AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 0, SORIANO, DOLORES, 387395, 6289115 
1/8/2016,, VEINTIOCHO DE FEBRERO, CAÍDA, LEVE, VIERNES, 14, SORIANO, MERCEDES, 403725, 6320500 
9/2/2016,, NO SE INGRESO, ATROPELLO DE ANIMALES, GRAVE, VIERNES, 14, CANELONES, SIN DATOS, 590140, 6190350 
3/9/2016,, B. Y ORDOÑEZ, CAÍDA, LEVE, MIÉRCOLES, 19, CANELONES, SIN DATOS, 570865, 6152985 
1/22/2016,, RAMBLA COSTANERA , ATROPELLO DE PEATÓN, LEVE, VIERNES, 20, CANELONES, LAGOMAR, 593980, 6143640 
1/8/2016,, RUTA 1 KM 127, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, COLONIA, SIN DATOS, 470345, 6201115 
11/18/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, CANELONES, SIN DATOS, 610755, 6187365 
1/22/2016,, JUAN BONJOUR, DESPISTE, SIN LESIONADOS, VIERNES, 14, COLONIA, COLONIA VALDENSE, 474820, 6200330 
1/19/2016,, COSTANERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 20, COLONIA, COLONIA DEL SACRAMENTO, 422550, 6186385 
6/24/2016,, HERRERA Y FIORITO, ATROPELLO DE PEATÓN, LEVE, VIERNES, 17, CANELONES, JOAQUIN SUAREZ, 588365, 6155935 
7/15/2016,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, COLONIA, COLONIA DEL SACRAMENTO, 422995, 6186000 
8/26/2016,, QUEWAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, CANELONES, EL PINAR, 598890, 6149450 
7/8/2016,, RUTA 8 KM27, DESPISTE, LEVE, VIERNES, 15, CANELONES, BARROS BLANCOS, 592425, 6154580 
2/24/2016,, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 19, COLONIA, ROSARIO, 467830, 6203495 
6/3/2016,, , COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 8, CANELONES, CANELONES, 566915, 6179680 
9/9/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 23, FLORIDA, SIN DATOS, 572410, 6209160 
1/15/2016,, AVENIDA AEROSUR, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 2, CANELONES, SAN JOSE DE CARRASCO, 591960, 6144085 
5/27/2016,, MARQUEZ CASTRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, CANELONES, SOLYMAR, 594945, 6146735 
9/17/2016,, NO SE INGRESO, CAÍDA, LEVE, SÁBADO, 8, CANELONES, SIN DATOS, 583800, 6186280 
5/4/2016,, RUTA 8 KM 33, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 18, CANELONES, SIN DATOS, 600940, 6159470 
4/1/2016,, MONEGAL ESQ LAVALLEJA, ATROPELLO DE PEATÓN, GRAVE, VIERNES, 19, CANELONES, CANELONES, 566780, 6179235 
5/27/2016,, DOCTOR LUIS ALBERTO DE HERRERA, CAÍDA, LEVE, VIERNES, 12, DURAZNO, DURAZNO, 544135, 6306650 
10/14/2016,, GERMAN OLLER, ATROPELLO DE PEATÓN, LEVE, VIERNES, 13, CANELONES, SIN DATOS, 571610, 6155550 
9/30/2016,, CIUDAD DE MONTEVIDEO Y 5, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, CANELONES, ATLANTIDA, 613480, 6151585 
4/22/2016,,  JULIA DE ALMENARA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 17, CANELONES, LAGOMAR, 592820, 6144635 
12/30/2016,, HECTOR MIRANDA, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, VIERNES, 3, CANELONES, CANELONES, 565460, 6179765 
7/1/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 13, SAN JOSE, LIBERTAD, 534205, 6166580 
11/11/2016,, AVENIDA GENERAL JOSE GERVASIO ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 23, CANELONES, SIN DATOS, 571275, 6156935 
7/1/2016,, J. CAMPOMAR, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, COLONIA, JUAN LACAZE, 459900, 6189730 
6/17/2016,, INTERBALNEARIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 21, CANELONES, EL PINAR, 596710, 6149115 
3/25/2016,, GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, CANELONES, PANDO, 595220, 6157375 
3/18/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 0, SAN JOSE, SIN DATOS, 534175, 6166525 
5/10/2016,, OCHO DE OCTUBRE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 11, COLONIA, FLORENCIO SANCHEZ, 465975, 6251690 
4/13/2016,, , COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 13, FLORIDA, SIN DATOS, 574140, 6226710 
8/12/2016,, GARIBALDI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 8, CANELONES, SIN DATOS, 571600, 6156285 
6/3/2016,,  CALLE C Y 11., ATROPELLO DE PEATÓN, LEVE, VIERNES, 19, CANELONES, PARQUE DEL PLATA, 617265, 6152925 
12/13/2016,, RUTA 1 KM 53, DESPISTE, LEVE, MARTES, 16, SAN JOSE, LIBERTAD, 533655, 6167470 
5/20/2016,,  AVENIDA RACINE, ATROPELLO DE PEATÓN, LEVE, VIERNES, 15, CANELONES, PASO CARRASCO, 589035, 6142940 
7/12/2016,, MANUEL DE CASTRO Y CAREAGA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, SORIANO, MERCEDES, 403800, 6320635 
8/16/2016,, DOROTEO GARCIA LAGOS Y RAMBLA COSTANERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 6, CANELONES, LOMAS DE SOLYMAR, 597310, 6145925 
5/20/2016,, M. ORIBE. PATIO INTERNO JEFATURA POLICIA DURAZNO, DESPISTE, SIN LESIONADOS, VIERNES, 11, DURAZNO, DURAZNO, 544450, 6306545 
5/24/2016,, , DESPISTE, SIN LESIONADOS, MARTES, 11, COLONIA, SIN DATOS, 487590, 6220820 
12/30/2016,, ATAGUALPA DEL GIOPO Y JOAQUIN SUAREZ , COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 0, CANELONES, CANELONES, 565105, 6178900 
4/8/2016,, CONTINUACION CERRO LARGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, CANELONES, CANELONES, 565940, 6180310 
8/30/2016,, ZENON BURGUEÑO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, CANELONES, DR. FRANCISCO SOCA, 619190, 6161225 
4/1/2016,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, FLORIDA, FLORIDA, 572570, 6226740 
6/7/2016,, VICENTE GRUCCI ESQUINA HERRERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 8, CANELONES, SANTA LUCIA, 556065, 6187060 
4/1/2016,, EUSEBIO PIRIZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 11, DURAZNO, DURAZNO, 544590, 6306635 
11/18/2016,, EMILIO ROSSI CHACRAS DE RIELLI, DESPISTE, SIN LESIONADOS, VIERNES, 0, DURAZNO, DURAZNO, 542510, 6305320 
4/1/2016,, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 13, COLONIA, NUEVA HELVECIA, 478705, 6206005 
3/11/2016,, RINCON, ATROPELLO DE PEATÓN, GRAVE, VIERNES, 19, DURAZNO, SARANDI DEL YI, 627115, 6310220 
11/18/2016,,  YAMANDU RODRIGUEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, CANELONES, PASO CARRASCO, 587770, 6142565 
12/16/2016,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, VIERNES, 0, SAN JOSE, SIN DATOS, 507650, 6203195 
7/29/2016,, CAMINO AMERICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 0, CANELONES, SIN DATOS, 572390, 6156865 
5/20/2016,, RUTA 1 km. 151.000, COLISIÓN ENTRE VEHÍCULOS, FATAL, VIERNES, 19, COLONIA, SIN DATOS, 447155, 6194100 
7/13/2016,, , COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 19, COLONIA, SIN DATOS, 409985, 6222690 
12/9/2016,, RUTA 5 , COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 21, CANELONES, SIN DATOS, 569535, 6165260 
9/30/2016,, CALLE E, CAÍDA, LEVE, VIERNES, 21, CANELONES, SIN DATOS, 598205, 6160025 
8/5/2016,, GENERAL ARTIGAS, CAÍDA, LEVE, VIERNES, 9, CANELONES, SIN DATOS, 571045, 6154700 
3/15/2016,, RUTA OCHO, CAÍDA, LEVE, MARTES, 21, CANELONES, EMPALME OLMOS, 600945, 6159515 
6/10/2016,, JOSE BATLLE Y ORDOÑEZ, CAÍDA, LEVE, VIERNES, 16, CANELONES, SAN RAMON, 595915, 6204450 
2/5/2016,, , COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 7, DURAZNO, CARLOS REYLES, 549295, 6341950 
10/28/2016,, CLEMENTE FREGEIRO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 0, SORIANO, MERCEDES, 403880, 6319605 
11/4/2016,, ITUZAINGO, CAÍDA, LEVE, VIERNES, 18, SORIANO, MERCEDES, 404520, 6319195 
9/23/2016,, NO SE INGRESO, ATROPELLO DE ANIMALES, LEVE, VIERNES, 19, CANELONES, SIN DATOS, 581195, 6157685 
6/10/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 13, COLONIA, ROSARIO, 468060, 6201730 
6/3/2016,, , COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, CANELONES, PASO CARRASCO, 586735, 6141890 
1/5/2016,, DIECIOCHO DE JULIO, ATROPELLO DE PEATÓN, LEVE, MARTES, 10, DURAZNO, DURAZNO, 544455, 6306590 
8/5/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 16, CANELONES, SIN DATOS, 596585, 6149040 
7/5/2016,, CRISTOBAL COLON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 16, SORIANO, MERCEDES, 404195, 6319655 
8/10/2016,, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, MIÉRCOLES, 3, CANELONES, COLONIA NICOLICH, 588410, 6147090 
12/27/2016,, SARANDI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 12, CANELONES, SANTA LUCIA, 555075, 6187720 
1/29/2016,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, VIERNES, 11, SAN JOSE, SIN DATOS, 522850, 6245080 
6/24/2016,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, VIERNES, 20, SORIANO, SIN DATOS, 424905, 6249350 
9/6/2016,, JARDINES DE CAMPISTEGUI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 12, CANELONES, SIN DATOS, 572280, 6158515 
10/5/2016,, FRANKLIN DELANO ROOSEVELT, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 9, COLONIA, COLONIA DEL SACRAMENTO, 422810, 6185390 
1/1/2016,, CAMPING 33 ORIENTALES, CAÍDA, LEVE, VIERNES, 21, DURAZNO, DURAZNO, 544745, 6308000 
11/1/2016,, AVENIDA PEREZ BUTLER, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 10, CANELONES, EL PINAR, 599770, 6148235 
3/15/2016,, MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, SORIANO, MERCEDES, 404600, 6318935 
5/10/2016,, ALFREDO PUIG, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 20, FLORES, TRINIDAD, 509635, 6291585 
5/10/2016,, JUAN J. CARDOZO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 21, FLORIDA, FLORIDA, 572500, 6227090 
7/5/2016,, GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, CANELONES, SIN DATOS, 571035, 6152985 
8/12/2016,, RUTA Nº52 KM 128 500, CAÍDA, LEVE, VIERNES, 13, COLONIA, SIN DATOS, 487085, 6211130 
12/16/2016,, JOSE GOMEZ, CAÍDA, LEVE, VIERNES, 7, DURAZNO, DURAZNO, 543055, 6304955 
4/19/2016,, , COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, CANELONES, PASO CARRASCO, 588030, 6142700 
9/23/2016,, JOSE VICO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 23, COLONIA, COLONIA DEL SACRAMENTO, 424390, 6186510 
11/25/2016,, GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, CANELONES, PANDO, 595250, 6157285 
1/12/2016,, RIO ARAPEY , ATROPELLO DE PEATÓN, LEVE, MARTES, 12, CANELONES, BARROS BLANCOS, 592270, 6154165 
12/30/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 17, CANELONES, NEPTUNIA, 603800, 6150920 
11/4/2016,, NO SE INGRESO, DESPISTE, LEVE, VIERNES, 4, SAN JOSE, LIBERTAD, 535555, 6165885 
10/28/2016,, AVENIDA DOCTOR BALTASAR BRUM, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 7, COLONIA, COLONIA DEL SACRAMENTO, 423165, 6186175 
2/12/2016,, INTERBALNEARIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 7, CANELONES, SIN DATOS, 594365, 6147370 
7/15/2016,, NO SE INGRESO, CAÍDA, LEVE, VIERNES, 12, CANELONES, SIN DATOS, 567445, 6159625 
12/23/2016,, PLZA ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 7, DURAZNO, DURAZNO, 545435, 6306175 
11/15/2016,, SANTIAGO GADEA, ATROPELLO DE PEATÓN, GRAVE, MARTES, 6, SORIANO, DOLORES, 387105, 6289765 
2/10/2016,, AVENIDA GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, CANELONES, SIN DATOS, 571480, 6156835 
1/26/2016,, AVENIDA DE LAS AMERICAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 13, CANELONES, BARRA DE CARRASCO, 588175, 6140355 
12/16/2016,, CALLE 3, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, COLONIA, JUAN LACAZE, 458660, 6191930 
12/2/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, CANELONES, PINAMAR - PINEPARK, 604790, 6151060 
10/28/2016,, CESAR MAYO GUTIERREZ, ATROPELLO DE ANIMALES, GRAVE, VIERNES, 15, CANELONES, SIN DATOS, 570670, 6152885 
10/7/2016,, PIEDRAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, FLORES, TRINIDAD, 510155, 6291965 
9/23/2016,, NO SE INGRESO, DESPISTE, GRAVE, VIERNES, 3, COLONIA, SIN DATOS, 372950, 6249810 
12/30/2016,, NO SE INGRESO, DESPISTE, LEVE, VIERNES, 21, COLONIA, SIN DATOS, 435375, 6212590 
7/5/2016,,  DE LOS PINOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, CANELONES, LOMAS DE SOLYMAR, 596205, 6146715 
10/14/2016,, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, SORIANO, MERCEDES, 403800, 6320635 
6/7/2016,, ALBERTO HEBER USHER, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 23, FLORIDA, FLORIDA, 571805, 6227760 
7/29/2016,, RUTA 64 km. 12.500, ATROPELLO DE ANIMALES, FATAL, VIERNES, 2, CANELONES, SIN DATOS, 577795, 6188990 
8/5/2016,, RICARDO DETOMASI, CAÍDA, LEVE, VIERNES, 12, SORIANO, MERCEDES, 403750, 6320930 
5/13/2016,, BERTOLOTTI, ATROPELLO DE ANIMALES, GRAVE, VIERNES, 14, CANELONES, PANDO, 594120, 6157440 
9/7/2016,, MARTIN SALABERRY, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 20, DURAZNO, DURAZNO, 543395, 6306075 
9/20/2016,, , DESPISTE, SIN LESIONADOS, MARTES, 17, COLONIA, SIN DATOS, 439165, 6234310 
10/25/2016,, RUTA 7 KM 32.500 (CNO. LAS PIEDRITAS), DESPISTE, LEVE, MARTES, 15, CANELONES, SIN DATOS, 590565, 6162385 
11/18/2016,, LUIS PASTEUR, ATROPELLO DE PEATÓN, LEVE, VIERNES, 19, SAN JOSE, LIBERTAD, 534855, 6166565 
8/12/2016,, GENERAL ARTIGAS, ATROPELLO DE PEATÓN, SIN LESIONADOS, VIERNES, 18, CANELONES, PANDO, 595315, 6157085 
