Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, X, Y 
21/5/2014, DOCTOR F. MARTINEZ RODRIGUEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 18, ROCHA, ROCHA, 744900, 6182405 
1/10/2014, , COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 22, MALDONADO, BALNEARIO BUENOS AIRES, 700950, 6136685 
17/9/2014, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 18, CERRO LARGO, MELO, 766230, 6415415 
4/3/2014, AVENIDA BRASIL, CAÍDA, LEVE, MARTES, 1, CERRO LARGO, MELO, 766190, 6415005 
24/12/2014, CALLE 4, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, CERRO LARGO, MELO, 768105, 6416165 
13/8/2014, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 15, MALDONADO, SIN DATOS, 664150, 6150000 
23/4/2014, GENERAL MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 14, TREINTA Y TRES, TREINTA Y TRES, 743740, 6318925 
15/10/2014, RECONQUISTA CASI PIRIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 22, MALDONADO, PIRIAPOLIS, 658180, 6140560 
24/12/2014, JOSE DODERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 20, MALDONADO, MALDONADO, 686400, 6134925 
20/8/2014, RUTA OCHO, CAÍDA, LEVE, MIÉRCOLES, 11, CERRO LARGO, MELO, 767340, 6415235 
29/4/2014, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, TREINTA Y TRES, TREINTA Y TRES, 743465, 6320355 
3/12/2014, JOSE PEDRO RAMIREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, ROCHA, ROCHA, 744970, 6180900 
29/10/2014, AVENIDA JOAQUIN DE VIANA (EX ARTIGAS), CAÍDA, LEVE, MIÉRCOLES, 18, MALDONADO, MALDONADO, 686080, 6135090 
12/2/2014, GREGORIO SANABRIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 22, TREINTA Y TRES, TREINTA Y TRES, 743475, 6319410 
5/11/2014, , COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, MALDONADO, MALDONADO, 687875, 6134785 
23/7/2014, JOSE PEDRO RAMIREZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 13, MALDONADO, SAN CARLOS, 690185, 6147775 
16/7/2014, SHESKASPEARE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 6, MALDONADO, PUNTA DEL ESTE, 688490, 6133810 
18/11/2014, RINCON, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, MALDONADO, MALDONADO, 686795, 6136110 
