Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, X, Y 
8/18/2016,, JUANICO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 10, MONTEVIDEO, MONTEVIDEO, 577375, 6139825 
2/3/2016,, AVENIDA DE LAS LEYES, CAÍDA, LEVE, MIÉRCOLES, 22, MONTEVIDEO, MONTEVIDEO, 574385, 6138675 
11/30/2016,, URUGUAYANA, CAÍDA, LEVE, MIÉRCOLES, 8, MONTEVIDEO, MONTEVIDEO, 572115, 6141315 
3/16/2016,, CARLOS DE LA VEGA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 11, MONTEVIDEO, MONTEVIDEO, 570055, 6143185 
9/7/2016,, BULGARIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, MONTEVIDEO, MONTEVIDEO, 567235, 6139740 
4/21/2016,, AVELINO MIRANDA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 4, MONTEVIDEO, MONTEVIDEO, 576510, 6138400 
2/24/2016,, AVENIDA JOSE BELLONI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 22, MONTEVIDEO, MONTEVIDEO, 579010, 6149270 
2/3/2016,, AVENIDA DE LA ALJABA, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 5, MONTEVIDEO, MONTEVIDEO, 578920, 6147990 
5/25/2016,, AVENIDA GENERAL SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, MONTEVIDEO, MONTEVIDEO, 574425, 6140365 
12/31/2016,, ABIPONES, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 18, MONTEVIDEO, MONTEVIDEO, 580240, 6144660 
7/27/2016,, GRECIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 16, MONTEVIDEO, MONTEVIDEO, 568610, 6139475 
11/2/2016,, BOULEVARD JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 12, MONTEVIDEO, MONTEVIDEO, 576205, 6141575 
5/4/2016,, LANUS, CAÍDA, SIN LESIONADOS, MIÉRCOLES, 12, MONTEVIDEO, MONTEVIDEO, 570620, 6148260 
12/21/2016,, JUAN JACOBO ROUSSEAU, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 13, MONTEVIDEO, MONTEVIDEO, 578590, 6140755 
9/16/2016,, AVENIDA LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 21, MONTEVIDEO, MONTEVIDEO, 567075, 6144705 
12/29/2016,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, JUEVES, 18, MONTEVIDEO, SIN DATOS, 560215, 6148080 
11/17/2016,, AVENIDA GENERAL GARIBALDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 12, MONTEVIDEO, MONTEVIDEO, 576235, 6139400 
1/21/2016,, RUTA CIENTODOS, DESPISTE, LEVE, JUEVES, 14, MONTEVIDEO, SIN DATOS, 585210, 6149410 
5/6/2016,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 16, MONTEVIDEO, MONTEVIDEO, 582780, 6139380 
4/22/2016,, CONVENCION, DESPISTE, SIN LESIONADOS, VIERNES, 11, MONTEVIDEO, MONTEVIDEO, 573385, 6136740 
6/2/2016,, DOCTOR JUAN PAULLIER, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 23, MONTEVIDEO, MONTEVIDEO, 575845, 6138170 
3/31/2016,, AVENIDA GENERAL RIVERA, ATROPELLO DE PEATÓN, LEVE, JUEVES, 21, MONTEVIDEO, MONTEVIDEO, 577410, 6137375 
7/14/2016,, URUGUAYANA, CAÍDA, LEVE, JUEVES, 12, MONTEVIDEO, MONTEVIDEO, 572115, 6141315 
6/9/2016,, AGACES, ATROPELLO DE PEATÓN, LEVE, JUEVES, 22, MONTEVIDEO, MONTEVIDEO, 577490, 6140915 
8/18/2016,, AVENIDA OCHO DE OCTUBRE, ATROPELLO DE PEATÓN, GRAVE, JUEVES, 13, MONTEVIDEO, MONTEVIDEO, 578535, 6140470 
9/1/2016,, DOCTOR ALFREDO NAVARRO, ATROPELLO DE PEATÓN, GRAVE, JUEVES, 7, MONTEVIDEO, MONTEVIDEO, 577700, 6138330 
2/12/2016,, BOULEVARD JOSE BATLLE Y ORDOÑEZ, CAÍDA, LEVE, VIERNES, 9, MONTEVIDEO, MONTEVIDEO, 573045, 6144550 
3/10/2016,, MINAS, ATROPELLO DE PEATÓN, LEVE, JUEVES, 10, MONTEVIDEO, MONTEVIDEO, 574820, 6137435 
9/1/2016,, NICARAGUA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 8, MONTEVIDEO, MONTEVIDEO, 574675, 6138575 
2/19/2016,, AVENIDA JOSE BELLONI, CAÍDA, LEVE, VIERNES, 14, MONTEVIDEO, MONTEVIDEO, 578540, 6145635 
1/1/2016,, AVENIDA GENERAL EUGENIO GARZON, ATROPELLO DE PEATÓN, LEVE, VIERNES, 1, MONTEVIDEO, MONTEVIDEO, 571080, 6143800 
11/24/2016,, AVENIDA GENERAL EUGENIO GARZON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 17, MONTEVIDEO, MONTEVIDEO, 571290, 6147160 
12/23/2016,, GALICIA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 14, MONTEVIDEO, MONTEVIDEO, 574610, 6137885 
8/19/2016,, BOULEVARD GENERAL ARTIGAS, ATROPELLO DE PEATÓN, LEVE, VIERNES, 6, MONTEVIDEO, MONTEVIDEO, 576270, 6138535 
3/31/2016,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, JUEVES, 0, MONTEVIDEO, SIN DATOS, 567400, 6148485 
2/5/2016,, BOULEVARD APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 17, MONTEVIDEO, MONTEVIDEO, 578090, 6145125 
4/22/2016,, SANTA LUCIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, MONTEVIDEO, MONTEVIDEO, 570620, 6143230 
12/22/2016,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, MONTEVIDEO, MONTEVIDEO, 576990, 6138650 
3/17/2016,, OSVALDO CRUZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 10, MONTEVIDEO, MONTEVIDEO, 579190, 6143435 
8/26/2016,, AVENIDA DOCTOR FRANCISCO SOCA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, MONTEVIDEO, MONTEVIDEO, 577175, 6137170 
12/1/2016,, JULIO HERRERA Y OBES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 11, MONTEVIDEO, MONTEVIDEO, 573520, 6137695 
2/25/2016,, CAMINO DOMINGO ARENA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 19, MONTEVIDEO, MONTEVIDEO, 577405, 6146765 
4/7/2016,, MARIA ORTICOCHEA, CAÍDA, LEVE, JUEVES, 8, MONTEVIDEO, MONTEVIDEO, 572115, 6143890 
11/24/2016,, MILAN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 10, MONTEVIDEO, MONTEVIDEO, 580295, 6144870 
3/31/2016,, RAMBLA MAHATMA GANDHI, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 10, MONTEVIDEO, MONTEVIDEO, 577185, 6134960 
12/29/2016,, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 21, MONTEVIDEO, MONTEVIDEO, 578710, 6137570 
12/15/2016,, AVENIDA GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 8, MONTEVIDEO, MONTEVIDEO, 575920, 6141780 
3/10/2016,, RUTA 1, DESPISTE, SIN LESIONADOS, JUEVES, 11, MONTEVIDEO, SIN DATOS, 566630, 6142880 
11/24/2016,, GALICIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 18, MONTEVIDEO, MONTEVIDEO, 574610, 6137885 
12/29/2016,, CERRO LARGO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 11, MONTEVIDEO, MONTEVIDEO, 574935, 6137940 
6/16/2016,, ARENAL GRANDE, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 0, MONTEVIDEO, MONTEVIDEO, 575265, 6137895 
6/24/2016,, ANTONIO BACHINI, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 10, MONTEVIDEO, MONTEVIDEO, 586535, 6140655 
8/11/2016,, CAMINO CARRASCO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 12, MONTEVIDEO, MONTEVIDEO, 579640, 6140640 
11/10/2016,, AVENIDA DON PEDRO DE MENDOZA, CAÍDA, LEVE, JUEVES, 7, MONTEVIDEO, MONTEVIDEO, 576775, 6147890 
5/20/2016,, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 22, MONTEVIDEO, MONTEVIDEO, 569435, 6141160 
2/19/2016,, AVENIDA MILLAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, MONTEVIDEO, MONTEVIDEO, 572435, 6144095 
10/28/2016,, CARRERAS NACIONALES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 7, MONTEVIDEO, MONTEVIDEO, 577625, 6143680 
1/15/2016,, CARLOS TELLIER, ATROPELLO DE PEATÓN, LEVE, VIERNES, 21, MONTEVIDEO, MONTEVIDEO, 570675, 6141355 
12/2/2016,, HIPOLITO YRIGOYEN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 23, MONTEVIDEO, MONTEVIDEO, 580890, 6140740 
7/29/2016,, AVENIDA DOCTOR SANTIN CARLOS ROSSI, ATROPELLO DE PEATÓN, LEVE, VIERNES, 19, MONTEVIDEO, MONTEVIDEO, 568335, 6141775 
7/29/2016,, EJIDO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, MONTEVIDEO, MONTEVIDEO, 574285, 6137130 
4/14/2016,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 14, MONTEVIDEO, MONTEVIDEO, 577635, 6138810 
2/18/2016,, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 7, MONTEVIDEO, MONTEVIDEO, 576255, 6137410 
9/2/2016,, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, MONTEVIDEO, MONTEVIDEO, 572120, 6136935 
5/5/2016,, CAMINO MELILLA, DESPISTE, LEVE, JUEVES, 9, MONTEVIDEO, MONTEVIDEO, 568150, 6148595 
2/26/2016,, ANGEL SALVO, ATROPELLO DE PEATÓN, SIN LESIONADOS, VIERNES, 16, MONTEVIDEO, MONTEVIDEO, 571560, 6141830 
6/23/2016,, CAPITAN VIDELA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 17, MONTEVIDEO, MONTEVIDEO, 577630, 6137650 
7/7/2016,, AVENIDA MILLAN, ATROPELLO DE PEATÓN, GRAVE, JUEVES, 12, MONTEVIDEO, MONTEVIDEO, 573305, 6143270 
6/16/2016,, AVENIDA LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, MONTEVIDEO, MONTEVIDEO, 562970, 6147015 
8/4/2016,, PERSEO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, MONTEVIDEO, MONTEVIDEO, 582165, 6146785 
2/4/2016,, CAMINO PASO DE LA BOYADA, ATROPELLO DE PEATÓN, LEVE, JUEVES, 20, MONTEVIDEO, MONTEVIDEO, 567140, 6142220 
6/16/2016,, AVENIDA BURGUES, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, JUEVES, 5, MONTEVIDEO, MONTEVIDEO, 574380, 6142060 
9/22/2016,, SANTA CRUZ DE LA SIERRA, ATROPELLO DE PEATÓN, GRAVE, JUEVES, 12, MONTEVIDEO, MONTEVIDEO, 568270, 6140935 
10/7/2016,, CAMINO CARMELO COLMAN, CAÍDA, GRAVE, VIERNES, 18, MONTEVIDEO, MONTEVIDEO, 570935, 6149145 
12/23/2016,,  AVENIDA DOCTOR SANTIN CARLOS ROSSI, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 22, MONTEVIDEO, MONTEVIDEO, 568320, 6141755 
11/3/2016,, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, CAÍDA, LEVE, JUEVES, 13, MONTEVIDEO, MONTEVIDEO, 577695, 6139295 
6/16/2016,, AVENIDA OCHO DE OCTUBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 6, MONTEVIDEO, MONTEVIDEO, 577305, 6139610 
6/16/2016,, AVENIDA OCHO DE OCTUBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 15, MONTEVIDEO, MONTEVIDEO, 576545, 6138625 
2/25/2016,, CUAREIM, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, MONTEVIDEO, MONTEVIDEO, 573875, 6138410 
10/20/2016,, OSVALDO MARTINEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 8, MONTEVIDEO, MONTEVIDEO, 578780, 6143680 
11/9/2016,, NO SE INGRESO, CAÍDA, SIN LESIONADOS, MIÉRCOLES, 15, MONTEVIDEO, SIN DATOS, 566865, 6152020 
12/7/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 10, MONTEVIDEO, MONTEVIDEO, 582110, 6149705 
8/25/2016,, JUSTO YEGROS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 21, MONTEVIDEO, MONTEVIDEO, 570425, 6148310 
6/17/2016,, NICARAGUA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 10, MONTEVIDEO, MONTEVIDEO, 574930, 6138645 
9/9/2016,, RAMBLA REPUBLICA DEL PERU, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, MONTEVIDEO, MONTEVIDEO, 578045, 6136420 
9/15/2016,, ALEJANDRIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 15, MONTEVIDEO, MONTEVIDEO, 575465, 6142355 
6/29/2016,, AVENIDA OCHO DE OCTUBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 9, MONTEVIDEO, MONTEVIDEO, 576910, 6139150 
1/28/2016,, JAPON, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 15, MONTEVIDEO, MONTEVIDEO, 568955, 6140700 
3/10/2016,, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 5, MONTEVIDEO, MONTEVIDEO, 567530, 6140520 
2/4/2016,, ANTILLAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 21, MONTEVIDEO, MONTEVIDEO, 575360, 6146065 
1/15/2016,, CEBOLLATI, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, MONTEVIDEO, MONTEVIDEO, 574695, 6136245 
9/30/2016,, BESARES, DESPISTE, LEVE, VIERNES, 6, MONTEVIDEO, MONTEVIDEO, 578370, 6143500 
4/13/2016,, JUNCAL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 15, MONTEVIDEO, MONTEVIDEO, 572910, 6137350 
4/6/2016,, PAYSANDU, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 1, MONTEVIDEO, MONTEVIDEO, 575110, 6137905 
12/8/2016,, AVENIDA DON PEDRO DE MENDOZA, CAÍDA, LEVE, JUEVES, 20, MONTEVIDEO, MONTEVIDEO, 577325, 6145465 
1/14/2016,, AVENIDA GENERAL SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 18, MONTEVIDEO, MONTEVIDEO, 574740, 6140975 
2/3/2016,, AVENIDA FERNANDEZ CRESPO, CAÍDA, LEVE, MIÉRCOLES, 12, MONTEVIDEO, MONTEVIDEO, 575110, 6137905 
12/21/2016,, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 12, MONTEVIDEO, MONTEVIDEO, 570750, 6142435 
6/23/2016,, LINDOLFO CUESTAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 16, MONTEVIDEO, MONTEVIDEO, 571845, 6136830 
8/17/2016,, COLOMBIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 6, MONTEVIDEO, MONTEVIDEO, 573500, 6138790 
7/6/2016,, MAESTRA MARIA MANRUPE, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 19, MONTEVIDEO, MONTEVIDEO, 580740, 6142505 
2/3/2016,, CALDERON DE LA BARCA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, MONTEVIDEO, MONTEVIDEO, 570790, 6148825 
7/28/2016,, BOULEVARD APARICIO SARAVIA, ATROPELLO DE PEATÓN, LEVE, JUEVES, 8, MONTEVIDEO, MONTEVIDEO, 578090, 6145125 
5/25/2016,, MONES ROSES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, MONTEVIDEO, MONTEVIDEO, 586175, 6139945 
7/13/2016,, AVENIDA DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, MONTEVIDEO, MONTEVIDEO, 575750, 6137740 
4/20/2016,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 21, MONTEVIDEO, MONTEVIDEO, 582630, 6139345 
5/4/2016,, URUGUAYANA, CAÍDA, LEVE, MIÉRCOLES, 21, MONTEVIDEO, MONTEVIDEO, 572115, 6141315 
12/23/2016,, AVENIDA GENERAL EUGENIO GARZON, DESPISTE, SIN LESIONADOS, VIERNES, 14, MONTEVIDEO, MONTEVIDEO, 570935, 6149145 
11/23/2016,, AVENIDA LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, MONTEVIDEO, MONTEVIDEO, 567075, 6144705 
8/12/2016,, JUANICO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 10, MONTEVIDEO, MONTEVIDEO, 578390, 6140500 
8/17/2016,, BOGOTA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, MONTEVIDEO, MONTEVIDEO, 568285, 6139620 
12/9/2016,, AVENIDA DE LAS LEYES, CAÍDA, LEVE, VIERNES, 13, MONTEVIDEO, MONTEVIDEO, 574220, 6138850 
11/11/2016,, SANTA ANA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, MONTEVIDEO, MONTEVIDEO, 575725, 6143010 
8/3/2016,, CANDELARIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 20, MONTEVIDEO, MONTEVIDEO, 581220, 6139125 
3/23/2016,, DOCTOR JOAQUIN DE SALTERAIN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 11, MONTEVIDEO, MONTEVIDEO, 575860, 6136835 
2/3/2016,, CAMINO DOMINGO ARENA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, MONTEVIDEO, MONTEVIDEO, 577120, 6146720 
10/5/2016,, AVENIDA OCHO DE OCTUBRE, CAÍDA, LEVE, MIÉRCOLES, 14, MONTEVIDEO, MONTEVIDEO, 579145, 6141470 
12/16/2016,, SAN JOSE, ATROPELLO DE PEATÓN, LEVE, VIERNES, 9, MONTEVIDEO, MONTEVIDEO, 573785, 6136985 
9/28/2016,, CAMINO DOMINGO ARENA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 23, MONTEVIDEO, MONTEVIDEO, 577845, 6146835 
12/23/2016,, RAMBLA DOCTOR BALTASAR BRUM, CAÍDA, LEVE, VIERNES, 13, MONTEVIDEO, MONTEVIDEO, 572540, 6140190 
8/31/2016,, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 17, MONTEVIDEO, MONTEVIDEO, 574750, 6141870 
8/4/2016,, AVENIDA DON PEDRO DE MENDOZA, DESPISTE, LEVE, JUEVES, 1, MONTEVIDEO, SIN DATOS, 576205, 6151310 
9/28/2016,, AVENIDA AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 10, MONTEVIDEO, MONTEVIDEO, 572205, 6141715 
3/2/2016,, AVENIDA DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 7, MONTEVIDEO, MONTEVIDEO, 576185, 6137945 
10/5/2016,, AVENIDA OCHO DE OCTUBRE, ATROPELLO DE PEATÓN, SIN LESIONADOS, MIÉRCOLES, 8, MONTEVIDEO, MONTEVIDEO, 579265, 6142495 
11/16/2016,, EDUARDO ACEVEDO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 22, MONTEVIDEO, MONTEVIDEO, 575415, 6137050 
10/19/2016,, RAMBLA DOCTOR BALTASAR BRUM, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 5, MONTEVIDEO, MONTEVIDEO, 571350, 6140765 
5/5/2016,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 15, MONTEVIDEO, MONTEVIDEO, 585180, 6140080 
2/3/2016,, AVENIDA ITALIA, CAÍDA, LEVE, MIÉRCOLES, 7, MONTEVIDEO, MONTEVIDEO, 577485, 6138790 
9/18/2016,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, DOMINGO, 3, MONTEVIDEO, SIN DATOS, 567800, 6153755 
2/17/2016,, AVENIDA GENERAL FLORES, CAÍDA, LEVE, MIÉRCOLES, 0, MONTEVIDEO, MONTEVIDEO, 575920, 6141780 
11/25/2016,, CAMINO MALDONADO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 10, MONTEVIDEO, MONTEVIDEO, 580405, 6144420 
10/7/2016,, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 5, MONTEVIDEO, MONTEVIDEO, 575040, 6141855 
8/12/2016,,  RAMBLA SUD AMERICA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 8, MONTEVIDEO, MONTEVIDEO, 573530, 6138595 
9/2/2016,, CAMINO CORRALES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 1, MONTEVIDEO, MONTEVIDEO, 577060, 6143745 
8/10/2016,, CAMINO CORRALES, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 9, MONTEVIDEO, MONTEVIDEO, 577840, 6143170 
4/20/2016,, BUENOS AIRES, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 16, MONTEVIDEO, MONTEVIDEO, 572770, 6136870 
5/13/2016,, CAMINO MENDEZ, DESPISTE, SIN LESIONADOS, VIERNES, 15, MONTEVIDEO, MONTEVIDEO, 566250, 6145665 
4/27/2016,, CHINA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, MONTEVIDEO, MONTEVIDEO, 567735, 6139840 
1/1/2016,, JUAN BENITO BLANCO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 22, MONTEVIDEO, MONTEVIDEO, 578170, 6136595 
7/13/2016,, GERONIMO PICCIOLI esq. MANUEL CALLEROS, ATROPELLO DE PEATÓN, FATAL, MIÉRCOLES, 18, MONTEVIDEO, MONTEVIDEO, 578905, 6142565 
1/20/2016,, MATILDE PACHECO DE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 19, MONTEVIDEO, MONTEVIDEO, 578605, 6146285 
4/13/2016,, AVENIDA DE LAS LEYES, CAÍDA, LEVE, MIÉRCOLES, 10, MONTEVIDEO, MONTEVIDEO, 574220, 6138850 
4/8/2016,, SALVADOR FERRER SERRA, ATROPELLO DE PEATÓN, SIN LESIONADOS, VIERNES, 15, MONTEVIDEO, MONTEVIDEO, 576290, 6138325 
12/14/2016,, CAMINO PASO CALPINO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, MONTEVIDEO, SIN DATOS, 571895, 6154315 
6/17/2016,, AVENIDA GENERAL RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, MONTEVIDEO, MONTEVIDEO, 581520, 6138670 
11/16/2016,, TOMAS DE TEZANOS, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 10, MONTEVIDEO, MONTEVIDEO, 579190, 6137140 
7/8/2016,, AVENIDA GENERAL EUGENIO GARZON, ATROPELLO DE PEATÓN, SIN LESIONADOS, VIERNES, 20, MONTEVIDEO, MONTEVIDEO, 571035, 6143610 
9/16/2016,, NAVARRA, ATROPELLO DE PEATÓN, LEVE, VIERNES, 17, MONTEVIDEO, MONTEVIDEO, 578040, 6138215 
3/31/2016,, YATAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 12, MONTEVIDEO, MONTEVIDEO, 574280, 6139015 
4/27/2016,, AVENIDA DE LAS INSTRUCCIONES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, MONTEVIDEO, MONTEVIDEO, 573175, 6144030 
9/21/2016,, RAMBLA PRESIDENTE WILSON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 23, MONTEVIDEO, MONTEVIDEO, 575595, 6136125 
8/4/2016,, INCA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 16, MONTEVIDEO, MONTEVIDEO, 575115, 6138960 
10/12/2016,, PAYSANDU, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 12, MONTEVIDEO, MONTEVIDEO, 574990, 6137825 
10/12/2016,, AVENIDA DIECIOCHO DE JULIO, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 14, MONTEVIDEO, MONTEVIDEO, 575370, 6137570 
10/26/2016,, DOCTOR PABLO DE MARIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, MONTEVIDEO, MONTEVIDEO, 575760, 6136825 
4/8/2016,, AVENIDA ACROPOLIS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, MONTEVIDEO, MONTEVIDEO, 579530, 6144875 
3/30/2016,, ESPINILLO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 9, MONTEVIDEO, MONTEVIDEO, 574245, 6141210 
12/21/2016,, AVENIDA GENERAL GARIBALDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, MONTEVIDEO, MONTEVIDEO, 575295, 6140225 
