Fecha	 Calle	 Tipo de Siniestro	 Gravedad	 Dia Semana	 Hora	 Departamento	 Localidad	 X	 Y 
10/26/2017	 BERNABE MICHELENA --BARRIO COPPOLA--	 ATROPELLO DE PEATÓN	 GRAVE	 JUEVES	 20	 MONTEVIDEO	 MONTEVIDEO	 576440	 6144225 
9/21/2017	 MIGUEL BARREIRO	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 21	 MONTEVIDEO	 MONTEVIDEO	 577725	 6136995 
6/15/2017	 AVENIDA GENERAL SAN MARTIN	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 15	 MONTEVIDEO	 MONTEVIDEO	 574970	 6141655 
5/18/2017	 CALLE 3 Y 5. BARRIO ESPAÑA	 ATROPELLO DE PEATÓN	 FATAL	 JUEVES	 13	 ROCHA	 ROCHA	 746155	 6183150 
7/18/2017	 DOCTOR ELIAS REGULES	 ATROPELLO DE PEATÓN	 LEVE	 MARTES	 21	 CANELONES	 SIN DATOS	 571970	 6158065 
3/2/2017	 RUTA 10 KM 160 	 CAÍDA	 LEVE	 JUEVES	 16	 MALDONADO	 LA BARRA	 694955	 6134890 
9/14/2017	  AVENIDA DEL LAGO	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 14	 CANELONES	 PASO CARRASCO	 586535	 6142130 
6/29/2017	 JUJUY	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 14	 MONTEVIDEO	 MONTEVIDEO	 573295	 6140205 
11/30/2017	 VIERA Y BENAVIDEZ	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 11	 COLONIA	 FLORENCIO SANCHEZ	 466395	 6251365 
8/21/2017	 NO SE INGRESO	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 LUNES	 14	 CANELONES	 SIN DATOS	 590840	 6147340 
8/7/2017	 AVENIDA URUGUAY	 CAÍDA	 LEVE	 LUNES	 19	 MONTEVIDEO	 MONTEVIDEO	 575265	 6137895 
1/3/2017	 AVENIDA BURGUES	 ATROPELLO DE PEATÓN	 LEVE	 MARTES	 16	 MONTEVIDEO	 MONTEVIDEO	 574630	 6142655 
8/3/2017	 RAFAEL PASTORIZA	 CAÍDA	 LEVE	 JUEVES	 16	 MONTEVIDEO	 MONTEVIDEO	 577475	 6137520 
9/26/2017	  JOAQUIN ARTIGAS	 DESPISTE	 LEVE	 MARTES	 1	 TREINTA Y TRES	 EJIDO DE TREINTA Y TRES	 742600	 6320475 
11/16/2017	 AVENIDA GENERAL FLORES	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 8	 MONTEVIDEO	 MONTEVIDEO	 574360	 6138975 
4/13/2017	 JOSE ENRIQUE RODO	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 11	 SORIANO	 MERCEDES	 404615	 6320590 
9/26/2017	 COLONIA	 ATROPELLO DE PEATÓN	 LEVE	 MARTES	 20	 MONTEVIDEO	 MONTEVIDEO	 573665	 6137190 
11/2/2017	 NO SE INGRESO	 ATROPELLO DE PEATÓN	 LEVE	 JUEVES	 14	 MONTEVIDEO	 SIN DATOS	 581585	 6153985 
12/5/2017	 WILSON FERREIRA ALDUNATE	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 MARTES	 20	 SORIANO	 MERCEDES	 403820	 6320520 
10/12/2017	 VERA	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 10	 MONTEVIDEO	 MONTEVIDEO	 579160	 6141685 
12/26/2017	 JOSE PEDRO VARELA	 CAÍDA	 LEVE	 MARTES	 5	 FLORIDA	 FLORIDA	 572555	 6228050 
6/15/2017	 ITUZAINGO	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 16	 SORIANO	 MERCEDES	 404195	 6320710 
5/18/2017	 NO SE INGRESO	 DESPISTE	 SIN LESIONADOS	 JUEVES	 15	 ROCHA	 SIN DATOS	 798945	 6212385 
9/28/2017	 HOCQUART	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 14	 MONTEVIDEO	 MONTEVIDEO	 574505	 6138700 
12/6/2017	 BOLONIA	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 MIÉRCOLES	 19	 MONTEVIDEO	 MONTEVIDEO	 584355	 6139460 
