Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, X, Y 
10/15/2017,, JUAN PABLO II, CAÍDA, LEVE, DOMINGO, 0, SALTO, SALTO, 406335, 6525980 
3/19/2017,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, DOMINGO, 16, PAYSANDU, SIN DATOS, 448385, 6458940 
2/12/2017,, A. CAORSI, CAÍDA, LEVE, DOMINGO, 7, TACUAREMBO, TACUAREMBO, 597370, 6489550 
6/18/2017,, AVENIDA FELICIANO VIERA, DESPISTE, LEVE, DOMINGO, 6, SALTO, SALTO, 408765, 6528180 
11/26/2017,, AVENIDA SORIANO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 13, PAYSANDU, PAYSANDU, 396555, 6423105 
7/30/2017,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 21, TACUAREMBO, TACUAREMBO, 596765, 6491075 
2/5/2017,, ENTRE RIOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 18, PAYSANDU, PAYSANDU, 396850, 6423060 
6/18/2017,, ., CAÍDA, LEVE, DOMINGO, 21, PAYSANDU, SIN DATOS, 447730, 6462665 
3/19/2017,, SATURNINO RIVES, CAÍDA, LEVE, DOMINGO, 7, SALTO, SIN DATOS, 407460, 6530185 
12/24/2017,, ABARANO, DESPISTE, LEVE, DOMINGO, 17, RIVERA, TRANQUERAS, 618330, 6547925 
1/8/2017,, URUGUAY, CAÍDA, LEVE, DOMINGO, 15, SALTO, SALTO, 408745, 6526995 
8/6/2017,, COSTA DE CORRALES , CAÍDA, LEVE, DOMINGO, 19, RIVERA, SIN DATOS, 652655, 6517720 
7/2/2017,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, DOMINGO, 20, SALTO, SIN DATOS, 417970, 6531420 
6/4/2017,, CONTINUACIÓN DE AVENIDA SARANDÍ (FRENTE AL SHOPING MELANCIA), DESPISTE, LEVE, DOMINGO, 19, RIVERA, RIVERA, 638850, 6579165 
5/21/2017,, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 15, TACUAREMBO, TACUAREMBO, 596540, 6491565 
10/15/2017,,  RUTA NOVENTA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, PAYSANDU, CHACRAS DE PAYSANDU, 401365, 6423260 
7/13/2017,, CAMINO DEL EXODO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 12, SALTO, SALTO, 409235, 6526330 
3/5/2017,, PUNTA DE CAÑAS, CAÍDA, GRAVE, DOMINGO, 17, SALTO, SIN DATOS, 509910, 6498035 
8/20/2017,, ETTO EL TOBOSO A 10 KM CUCH. DEL FUEGO, CAÍDA, GRAVE, DOMINGO, 19, PAYSANDU, SIN DATOS, 511630, 6451570 
3/10/2017,, CAMINO BALTAZAR BRUM, DESPISTE, LEVE, VIERNES, 14, ARTIGAS, SIN DATOS, 462660, 6618145 
6/23/2017,, RUTA 28. KM 58, CAÍDA, LEVE, VIERNES, 17, RIVERA, SIN DATOS, 646340, 6539180 
10/29/2017,, AVENIDA BLANDENGUES, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 15, SALTO, SALTO, 410195, 6527945 
1/1/2017,, CARLOS ALBO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 9, PAYSANDU, PAYSANDU, 397225, 6425075 
3/18/2017,, PALMITO, ATROPELLO DE ANIMALES, SIN LESIONADOS, SÁBADO, 22, RIVERA, SIN DATOS, 714760, 6474120 
11/18/2017,, APOLON, CAÍDA, LEVE, SÁBADO, 8, SALTO, SALTO, 407520, 6529400 
10/28/2017,, RUTA 3, CAÍDA, GRAVE, SÁBADO, 7, ARTIGAS, BELLA UNION, 443255, 6653235 
8/19/2017,, BOLIVIA Y CAMINO DEL EXODO , CAÍDA, LEVE, SÁBADO, 16, SALTO, SALTO, 408140, 6528965 
4/16/2017,, NO SE INGRESO, CAÍDA, LEVE, DOMINGO, 9, RIVERA, SIN DATOS, 612010, 6550665 
11/28/2017,, INTENDENTE OLIVER, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 19, TACUAREMBO, TACUAREMBO, 594920, 6491425 
6/6/2017,, SORIANO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, ARTIGAS, BELLA UNION, 442405, 6652575 
10/25/2017,, VENTURA SENA, CAÍDA, GRAVE, MIÉRCOLES, 16, RIO NEGRO, BARRIO ANGLO, 375615, 6334615 
7/25/2017,, INSTRUCCIONES DEL AÑO XIII, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 12, SALTO, SALTO, 413765, 6527135 
9/5/2017,, SANTA ROSA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 11, SALTO, SALTO, 410480, 6527310 
3/15/2017,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 14, PAYSANDU, SIN DATOS, 413640, 6512870 
12/13/2017,, AVENIDA VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 20, RIO NEGRO, FRAY BENTOS, 377575, 6335030 
12/27/2017,, GENERAL GESTIDO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, RIVERA, RIVERA, 638495, 6580640 
9/20/2017,, PABLO G. RIOS, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 8, TACUAREMBO, TACUAREMBO, 597275, 6489685 
11/8/2017,, SARANDI, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 18, PAYSANDU, PAYSANDU, 399555, 6423520 
9/27/2017,, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, PAYSANDU, PAYSANDU, 400160, 6423795 
8/9/2017,, AVENIDA ITALIA, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, MIÉRCOLES, 23, RIVERA, RIVERA, 637095, 6579170 
2/15/2017,, RUTA PUENTE PUERTO, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 0, RIO NEGRO, SIN DATOS, 380915, 6333230 
1/4/2017,, MONTE CASEROS, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 12, PAYSANDU, PAYSANDU, 398215, 6422885 
12/26/2017,, GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 21, TACUAREMBO, TACUAREMBO, 596835, 6491005 
10/3/2017,, SETEMBRINO PEREDA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 15, PAYSANDU, PAYSANDU, 397935, 6425845 
3/22/2017,, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 19, SALTO, SALTO, 407825, 6527095 
4/12/2017,, AVENIDA ENRIQUE AMORIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, SALTO, SALTO, 410565, 6528030 
11/22/2017,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, ARTIGAS, BELLA UNION, 441890, 6652105 
6/28/2017,, TREINTA Y TRES ORIENTALES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 8, PAYSANDU, PAYSANDU, 398090, 6425625 
10/11/2017,, ZELMAR MICHELINI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 11, SALTO, SALTO, 409170, 6526145 
12/13/2017,, GUAYABOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 19, PAYSANDU, PAYSANDU, 398735, 6423710 
9/27/2017,, TREINTA Y TRES ORIENTALES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 20, SALTO, SALTO, 408235, 6526265 
6/7/2017,, ZELMAR MICHELINI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 12, SALTO, SALTO, 409230, 6526665 
4/12/2017,, MAESTRA INES JAUREGUI DE LOPEZ, CAÍDA, LEVE, MIÉRCOLES, 18, TACUAREMBO, TACUAREMBO, 597885, 6488980 
3/1/2017,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 21, PAYSANDU, PAYSANDU, 399675, 6422995 
12/13/2017,, GENERAL JOSE G. ARTIGAS, CAÍDA, LEVE, MIÉRCOLES, 16, TACUAREMBO, TACUAREMBO, 596410, 6491275 
1/25/2017,, INTENDENTE OLIVER, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 22, TACUAREMBO, TACUAREMBO, 595000, 6491400 
5/2/2017,, SETEMBRINO PEREDA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 8, PAYSANDU, PAYSANDU, 397635, 6423840 
5/10/2017,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, RIVERA, RIVERA, 637940, 6581475 
8/30/2017,, BRASIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 22, SALTO, SALTO, 409275, 6527055 
9/19/2017,, TERMAS DE GUAVIYU, CAÍDA, SIN LESIONADOS, MARTES, 10, PAYSANDU, TERMAS DE GUAVIYU, 415565, 6477295 
8/2/2017,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 13, PAYSANDU, PAYSANDU, 398515, 6423535 
6/14/2017,, PASO GUERRERO, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 15, PAYSANDU, CHACRAS DE PAYSANDU, 403690, 6423750 
2/1/2017,, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, ARTIGAS, ARTIGAS, 551400, 6636435 
2/1/2017,, VEINTE DE SETIEMBRE, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 12, ARTIGAS, ARTIGAS, 551330, 6635085 
6/7/2017,, CHIQUITO SARAVIA, CAÍDA, LEVE, MIÉRCOLES, 15, TACUAREMBO, TACUAREMBO, 594265, 6487825 
10/18/2017,, VENTURA SENA, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 8, RIO NEGRO, BARRIO ANGLO, 375650, 6334575 
5/10/2017,, FIGUEROA, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 17, RIVERA, RIVERA, 637930, 6581845 
4/12/2017,, BULEVAR GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, RIO NEGRO, FRAY BENTOS, 379425, 6333085 
10/25/2017,, MISIONES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 18, SALTO, SALTO, 408595, 6525140 
2/8/2017,, DOCTOR JOSE VEROCAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, PAYSANDU, PAYSANDU, 399060, 6423845 
7/26/2017,, AVENIDA SORIANO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, PAYSANDU, PAYSANDU, 399065, 6422775 
9/13/2017,, JUAN CARLOS GOMEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, SALTO, SALTO, 407350, 6525020 
5/10/2017,, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 7, TACUAREMBO, TACUAREMBO, 596015, 6490425 
1/18/2017,, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, SALTO, SALTO, 407850, 6527225 
3/8/2017,, DOCTOR FLORENTINO FELIPPONE, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 11, PAYSANDU, PAYSANDU, 398915, 6423495 
3/15/2017,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 16, SALTO, SALTO, 408695, 6526585 
10/18/2017,, BELLA UNION, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 8, ARTIGAS, ARTIGAS, 549840, 6635860 
10/3/2017,, JUNCAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, PAYSANDU, PAYSANDU, 399035, 6425480 
7/4/2017,, AGUSTIN TORRES MEDEIROS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 19, TACUAREMBO, TACUAREMBO, 594710, 6488630 
2/22/2017,, C. CATALOGNE, CAÍDA, LEVE, MIÉRCOLES, 13, TACUAREMBO, TACUAREMBO, 596610, 6489890 
6/14/2017,, ZORRILLA DE SAN MARTIN, CAÍDA, LEVE, MIÉRCOLES, 8, PAYSANDU, PAYSANDU, 398255, 6424175 
2/28/2017,, NO SE INGRESO, DESPISTE, LEVE, MARTES, 19, RIO NEGRO, SIN DATOS, 403560, 6348005 
12/13/2017,, AVENIDA GOBERNADOR DE VIANA, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 21, SALTO, SALTO, 410065, 6526845 
3/29/2017,, AVENIDA CONCORDIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 19, SALTO, SALTO, 413140, 6527105 
11/22/2017,, AVENIDA VIERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, SALTO, SALTO, 408625, 6527130 
4/12/2017,, AVENIDA APOLON DE MIRBEK, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 15, SALTO, SALTO, 408780, 6529255 
9/13/2017,, BENITO CHAIN, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 22, PAYSANDU, PAYSANDU, 399170, 6421975 
2/8/2017,, GENERAL FLORES, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 15, TACUAREMBO, TACUAREMBO, 596500, 6490645 
7/26/2017,, AVENIDA DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 16, PAYSANDU, PAYSANDU, 396980, 6424030 
8/7/2017,, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, LUNES, 7, TACUAREMBO, SIN DATOS, 548090, 6384770 
2/8/2017,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 12, SALTO, SALTO, 408600, 6526855 
7/25/2017,, TREINTA Y TRES, CAÍDA, LEVE, MARTES, 18, ARTIGAS, ARTIGAS, 551030, 6636360 
5/30/2017,, CORONEL FELIPE ARGENTO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 16, PAYSANDU, PAYSANDU, 399685, 6424510 
12/12/2017,, JUAN H. PAIVA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 21, SALTO, SALTO, 409575, 6525505 
2/1/2017,, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, RIO NEGRO, FRAY BENTOS, 378525, 6334430 
11/1/2017,, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 21, SALTO, SALTO, 408725, 6526840 
11/29/2017,, AVENIDA MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, RIVERA, RIVERA, 640370, 6579935 
6/28/2017,, EMPALME RUTA 3 Y RUTA 26, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 12, PAYSANDU, SIN DATOS, 419015, 6449710 
4/19/2017,, AVENIDA DE LAS AMERICAS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 21, PAYSANDU, NUEVO PAYSANDU, 400085, 6429220 
9/20/2017,, PABLO G. RIOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 15, TACUAREMBO, TACUAREMBO, 596955, 6489965 
4/19/2017,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 2, RIO NEGRO, SIN DATOS, 435175, 6385780 
5/24/2017,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, ARTIGAS, ARTIGAS, 551960, 6637045 
10/4/2017,, AVENIDA ITALIA Y OSCAR RIERA, DESPISTE, LEVE, MIÉRCOLES, 10, RIVERA, RIVERA, 638160, 6579295 
1/24/2017,, LIBERTAD, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 19, PAYSANDU, PAYSANDU, 397215, 6423690 
9/25/2017,, AVENIDA PARAGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, SALTO, SALTO, 408395, 6528215 
8/22/2017,, AVENIDA GOBERNADOR DE VIANA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 0, SALTO, SALTO, 409925, 6525615 
1/4/2017,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 16, RIO NEGRO, FRAY BENTOS, 377420, 6335170 
12/20/2017,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 11, RIO NEGRO, SIN DATOS, 453695, 6364495 
2/7/2017,, AVENIDA ESPAÑA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 10, PAYSANDU, PAYSANDU, 398950, 6423770 
10/18/2017,, AVENIDA GOBERNADOR DE VIANA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 20, SALTO, SALTO, 409880, 6525060 
2/15/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 20, PAYSANDU, SIN DATOS, 480180, 6420365 
10/11/2017,, JOAQUIN SUAREZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, PAYSANDU, PAYSANDU, 399510, 6424630 
12/20/2017,, AVENIDA SORIANO, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 16, PAYSANDU, PAYSANDU, 398930, 6422795 
4/5/2017,, AVENIDA ITALIA Esq. DAMASO ANTONIO LARRAÑAGA, ATROPELLO DE PEATÓN, FATAL, MIÉRCOLES, 8, RIVERA, RIVERA, 636995, 6579135 
3/22/2017,, SANTIAGO LAWRY, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, RIO NEGRO, FRAY BENTOS, 379180, 6334370 
2/1/2017,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 10, ARTIGAS, ARTIGAS, 551330, 6636360 
4/5/2017,, DIECINUEVE DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, SALTO, SALTO, 408770, 6527210 
9/12/2017,, AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 20, SALTO, SALTO, 408530, 6527365 
6/14/2017,, CONTINUACION LUIS CASTAGNETTO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MIÉRCOLES, 18, TACUAREMBO, TACUAREMBO, 595880, 6490135 
3/8/2017,, JOSE PEDRO VARELA, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 16, SALTO, SALTO, 408565, 6526600 
11/14/2017,, CAMINO GENERAL A LA COLONIA, DESPISTE, SIN LESIONADOS, MARTES, 23, PAYSANDU, PORVENIR, 408885, 6415795 
2/14/2017,, C. CATALOGNE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, TACUAREMBO, TACUAREMBO, 596085, 6490355 
6/5/2017,, AVENIDA BLANDENGUES, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 10, SALTO, SALTO, 410105, 6527365 
3/15/2017,, RINCON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 22, SALTO, SALTO, 408445, 6526745 
7/12/2017,, REPUBLICA ARGENTINA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, PAYSANDU, PAYSANDU, 399385, 6423690 
12/19/2017,, RUTA 26 KM 149.900, DESPISTE, FATAL, MARTES, 12, PAYSANDU, SIN DATOS, 523290, 6470920 
9/12/2017,, AVENIDA BRASIL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 15, RIVERA, RIVERA, 640060, 6579770 
12/25/2017,, CAMINO VECINAL, ATROPELLO DE ANIMALES, LEVE, LUNES, 23, RIVERA, SIN DATOS, 686555, 6498435 
1/11/2017,, NO SE INGRESO, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 20, SALTO, SALTO, 413970, 6526270 
7/4/2017,, NO SE INGRESO, CAÍDA, LEVE, MARTES, 3, TACUAREMBO, SIN DATOS, 621090, 6506975 
9/20/2017,,  HECTOR GUTIERREZ RUIZ Y PACHAROTI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 7, RIVERA, SIN DATOS, 641900, 6578955 
11/21/2017,, AVENIDA DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 16, PAYSANDU, PAYSANDU, 397460, 6423970 
5/31/2017,, CAMINO A CURTICEIRAS 1.5KM DE M. BARREIRO, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 6, RIVERA, SIN DATOS, 635555, 6576430 
5/10/2017,, SALTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, PAYSANDU, PAYSANDU, 399185, 6424815 
2/27/2017,, RUTA 30, DESPISTE, LEVE, LUNES, 11, ARTIGAS, SIN DATOS, 581865, 6571585 
6/5/2017,, JUAN ORTIZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, TACUAREMBO, TACUAREMBO, 596580, 6490300 
4/10/2017,, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 12, PAYSANDU, PAYSANDU, 398010, 6423550 
10/4/2017,, BRASIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 0, SALTO, SALTO, 410920, 6526905 
11/8/2017,, REPUBLICA DE CHILE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 14, RIO NEGRO, FRAY BENTOS, 378710, 6335150 
5/24/2017,, MODESTO LLANTADA BARREIRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, SALTO, SALTO, 407965, 6525555 
11/13/2017,, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 12, PAYSANDU, PAYSANDU, 397915, 6424135 
10/23/2017,, TREINTA Y TRES ORIENTALES, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 19, PAYSANDU, PAYSANDU, 397980, 6424975 
5/3/2017,, AVENIDA JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, SALTO, SALTO, 410590, 6527290 
4/5/2017,, LIBERTAD, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, PAYSANDU, PAYSANDU, 396995, 6422490 
3/20/2017,, MARIA O. PINTOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 16, TACUAREMBO, TACUAREMBO, 596010, 6490565 
12/19/2017,, CAMINO ARROYO MALO , DESPISTE, LEVE, MARTES, 16, PAYSANDU, SIN DATOS, 407355, 6464775 
2/14/2017,, ZELMAR MICHELINI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, SALTO, SALTO, 409155, 6526015 
8/16/2017,, PAUL HARRIS, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MIÉRCOLES, 15, TACUAREMBO, TACUAREMBO, 597135, 6491600 
10/4/2017,, ZORRILLA DE SAN MARTIN, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MIÉRCOLES, 4, PAYSANDU, PAYSANDU, 398085, 6422900 
10/11/2017,, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 14, PAYSANDU, PAYSANDU, 399005, 6423380 
7/26/2017,, TREINTA Y TRES ORIENTALES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, RIVERA, RIVERA, 639910, 6580955 
5/2/2017,, DIECINUEVE DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 21, SALTO, SALTO, 409160, 6527170 
12/20/2017,, BIDEGAIN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, TACUAREMBO, TACUAREMBO, 596385, 6489840 
8/2/2017,, OCHO DE OCTUBRE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 12, SALTO, SALTO, 408160, 6527535 
1/3/2017,, GENERAL GESTIDO, CAÍDA, LEVE, MARTES, 22, RIVERA, RIVERA, 638660, 6580900 
2/8/2017,, VIZCONDE DE MAUA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, PAYSANDU, PAYSANDU, 398440, 6423920 
5/30/2017,, GENERAL FRUCTUOSO RIVERA, ATROPELLO DE PEATÓN, GRAVE, MARTES, 13, ARTIGAS, BELLA UNION, 442765, 6652460 
5/24/2017,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 23, RIO NEGRO, SIN DATOS, 411205, 6376935 
2/15/2017,, GUAYABOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, PAYSANDU, PAYSANDU, 398680, 6423250 
1/4/2017,, NO SE INGRESO, CAÍDA, GRAVE, MIÉRCOLES, 1, SALTO, SIN DATOS, 488530, 6536680 
12/13/2017,, COSTANERA SUR TOMAS BERRETA, DESPISTE, LEVE, MIÉRCOLES, 15, SALTO, SALTO, 406335, 6525980 
12/5/2017,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 9, RIO NEGRO, FRAY BENTOS, 378235, 6334415 
1/25/2017,, RUTA 31, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 16, SALTO, SIN DATOS, 470920, 6534185 
3/1/2017,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 9, ARTIGAS, SIN DATOS, 556885, 6614730 
12/20/2017,, GUAYABOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, PAYSANDU, PAYSANDU, 398800, 6424305 
9/6/2017,, RUTA 26 KM 225.000, COLISIÓN ENTRE VEHÍCULOS, FATAL, MIÉRCOLES, 21, TACUAREMBO, SIN DATOS, 591425, 6487420 
11/27/2017,, JOSE MARIA DAMBOREARENA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 22, RIVERA, RIVERA, 638165, 6581455 
4/11/2017,, SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, TACUAREMBO, TACUAREMBO, 596190, 6488835 
4/19/2017,, PAYSANDU, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, RIVERA, RIVERA, 638160, 6581820 
