Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, X, Y 
8/14/2017,, NO SE INGRESO, DESPISTE, LEVE, LUNES, 23, CANELONES, SIN DATOS, 557795, 6190340 
7/31/2017,, MARTIN SALABERRY, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 17, DURAZNO, DURAZNO, 543240, 6306420 
3/13/2017,, AVENIDA APARICIO SARAVIA, CAÍDA, SIN LESIONADOS, LUNES, 18, SORIANO, MERCEDES, 403550, 6319545 
3/20/2017,, AV. CARLOS REYLES, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 7, DURAZNO, SANTA BERNARDINA, 544345, 6309015 
4/3/2017,, F. GILOMEN, CAÍDA, SIN LESIONADOS, LUNES, 20, COLONIA, NUEVA HELVECIA, 478365, 6206295 
12/19/2017,, RICARDO DETOMASI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 20, SORIANO, MERCEDES, 404035, 6320980 
4/12/2017,, RUTA 47, DESPISTE, LEVE, MIÉRCOLES, 18, CANELONES, SIN DATOS, 552540, 6171030 
5/15/2017,, NO SE INGRESO, DESPISTE, LEVE, LUNES, 10, DURAZNO, SIN DATOS, 611005, 6332355 
12/11/2017,, NO SE INGRESO, DESPISTE, LEVE, LUNES, 16, FLORES, SIN DATOS, 522610, 6250790 
5/15/2017,, ISIDORO DE MARIA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 9, FLORIDA, FLORIDA, 571215, 6227720 
7/24/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 19, CANELONES, COLONIA NICOLICH, 587690, 6147585 
11/6/2017,, ARTIGAS Y LOS PINOS, CAÍDA, LEVE, LUNES, 21, CANELONES, BARROS BLANCOS, 591390, 6154570 
11/20/2017,, AVENIDA DOCTOR BALTASAR BRUM, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 0, COLONIA, COLONIA DEL SACRAMENTO, 422575, 6186215 
11/6/2017,, FLORENCIO SANCHEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 7, SORIANO, MERCEDES, 404055, 6320370 
1/9/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 20, CANELONES, CERRILLOS, 558840, 6169655 
6/26/2017,, RUTA 2, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, LUNES, 15, SORIANO, SIN DATOS, 411220, 6304760 
3/6/2017,, NO SE INGRESO, ATROPELLO DE ANIMALES, LEVE, LUNES, 20, CANELONES, SIN DATOS, 594265, 6164030 
9/4/2017,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, LUNES, 1, CANELONES, LA FLORESTA, 619290, 6154005 
12/25/2017,, PUNTAS DE FLORES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 14, SAN JOSE, LIBERTAD, 535815, 6167885 
6/27/2017,, NO SE INGRESO, ATROPELLO DE PEATÓN, LEVE, MARTES, 16, CANELONES, BARROS BLANCOS, 590650, 6153360 
5/17/2017,, CARMEN, CAÍDA, LEVE, MIÉRCOLES, 6, COLONIA, CARMELO, 381245, 6237930 
9/18/2017,, BRASIL, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 11, FLORES, TRINIDAD, 509205, 6290805 
9/4/2017,, RUTA CINCO, DESPISTE, SIN LESIONADOS, LUNES, 6, DURAZNO, DURAZNO, 544385, 6304860 
9/4/2017,, COSTANERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 21, COLONIA, COLONIA DEL SACRAMENTO, 421125, 6188195 
2/13/2017,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, LUNES, 5, CANELONES, CANELONES, 566830, 6176410 
1/16/2017,, RUTA DIECINUEVE, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 14, DURAZNO, CERRO CHATO, 673550, 6336050 
6/26/2017,, FLORENCIO SANCHEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 21, SORIANO, MERCEDES, 403120, 6320170 
4/26/2017,, FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, DURAZNO, DURAZNO, 543780, 6306845 
12/11/2017,, AUXILIAR NORTE, ATROPELLO DE PEATÓN, LEVE, LUNES, 19, CANELONES, SOLYMAR, 593570, 6145140 
11/6/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 17, CANELONES, SIN DATOS, 574295, 6161960 
8/21/2017,, AV.GIANNATTASIO ESQ. TUYUTI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 19, CANELONES, LOMAS DE SOLYMAR, 597380, 6147550 
11/20/2017,, RUTA 101 Y RUTA 102, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 12, CANELONES, COLONIA NICOLICH, 590650, 6146515 
5/15/2017,,  VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 11, COLONIA, CARMELO, 380545, 6237860 
4/10/2017,, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 22, SORIANO, MERCEDES, 403740, 6320400 
2/13/2017,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, LUNES, 17, DURAZNO, SIN DATOS, 548125, 6362240 
4/3/2017,, TREINTA Y TRES, CAÍDA, GRAVE, LUNES, 18, FLORIDA, FLORIDA, 571845, 6225410 
11/13/2017,, NO SE INGRESO, CAÍDA, LEVE, LUNES, 1, SORIANO, CHACRAS DE DOLORES, 386370, 6288485 
10/30/2017,, NO SE INGRESO, CAÍDA, LEVE, LUNES, 3, CANELONES, SIN DATOS, 575925, 6169955 
6/19/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 12, FLORIDA, SIN DATOS, 616375, 6280900 
1/30/2017,, NO SE INGRESO, CAÍDA, LEVE, LUNES, 11, CANELONES, BARROS BLANCOS, 593365, 6153135 
8/7/2017,, AVENIDA APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 12, SORIANO, MERCEDES, 402685, 6319700 
12/25/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 16, CANELONES, SIN DATOS, 567615, 6171965 
10/2/2017,,  ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 20, COLONIA, ROSARIO, 466950, 6201140 
5/22/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 18, CANELONES, NEPTUNIA, 602830, 6150675 
9/4/2017,, ALEJANDRO GALLINAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, FLORIDA, FLORIDA, 572500, 6226375 
3/27/2017,, GENERAL APARICIO SARAVIA, ATROPELLO DE PEATÓN, LEVE, LUNES, 19, COLONIA, COLONIA DEL SACRAMENTO, 422955, 6186660 
1/2/2017,, RUTA NACIONAL OCHO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 11, CANELONES, PANDO, 596200, 6157790 
10/30/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 13, CANELONES, SIN DATOS, 569185, 6157595 
11/20/2017,, PARAGUAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 21, COLONIA, CARMELO, 382085, 6238590 
1/16/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 10, SAN JOSE, SIN DATOS, 550230, 6189110 
4/17/2017,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 14, COLONIA, COLONIA DEL SACRAMENTO, 422995, 6186000 
10/30/2017,, CAMINO PRIVADO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 8, SAN JOSE, PLAYA PASCUAL, 550650, 6154900 
9/4/2017,, CERRITO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, SORIANO, MERCEDES, 403020, 6320350 
12/11/2017,, CAMINO LA CAPILLA, DESPISTE, LEVE, LUNES, 9, SAN JOSE, SIN DATOS, 508640, 6203230 
1/23/2017,,  ALEJANDRO GALLINAL, ATROPELLO DE ANIMALES, SIN LESIONADOS, LUNES, 16, FLORIDA, FLORIDA, 573335, 6225570 
1/2/2017,, NO SE INGRESO, ATROPELLO DE PEATÓN, LEVE, LUNES, 8, CANELONES, SIN DATOS, 633740, 6149980 
10/16/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 21, CANELONES, SIN DATOS, 609695, 6152060 
9/11/2017,, RAMBLA COSTANERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 19, CANELONES, BARRA DE CARRASCO, 588740, 6140060 
2/6/2017,, RUTA 32, DESPISTE, LEVE, LUNES, 10, CANELONES, SIN DATOS, 576080, 6161880 
9/18/2017,, BOULEVARD APARICIO SARAVIA, CAÍDA, LEVE, LUNES, 22, CANELONES, SIN DATOS, 571995, 6156545 
5/29/2017,, PEDRO DELGADO Y MELILLA, CAÍDA, LEVE, LUNES, 12, DURAZNO, DURAZNO, 543775, 6305690 
8/21/2017,, FRAU VOGEL, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, COLONIA, NUEVA HELVECIA, 478790, 6205935 
1/23/2017,, RIVERA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 1, CANELONES, SANTA LUCIA, 555300, 6187960 
4/24/2017,, BERRO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 9, FLORES, TRINIDAD, 509425, 6291205 
12/18/2017,, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 10, SAN JOSE, SAN JOSE DE MAYO, 526730, 6199715 
8/28/2017,, RUTA SETENTA Y CINCO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 12, CANELONES, SIN DATOS, 594745, 6159100 
5/29/2017,, RUTA UNO VIEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, SAN JOSE, LIBERTAD, 534595, 6167260 
5/8/2017,, CALE 60 ESQ 72, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, CANELONES, PINAMAR - PINEPARK, 604100, 6151345 
10/16/2017,, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 18, SORIANO, MERCEDES, 402790, 6320305 
6/12/2017,, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, SORIANO, MERCEDES, 404390, 6319795 
3/20/2017,, EUSEBIO GIMENEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 10, SORIANO, MERCEDES, 403880, 6320745 
9/18/2017,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, LUNES, 18, SAN JOSE, SIN DATOS, 523750, 6175620 
1/30/2017,, PABLO ZUFRIATEGUI, CAÍDA, LEVE, LUNES, 21, COLONIA, SIN DATOS, 422955, 6187625 
12/29/2017,, WILSON FERREIRA ALDUNATE, CAÍDA, LEVE, VIERNES, 19, SORIANO, MERCEDES, 405080, 6320790 
7/11/2017,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 19, COLONIA, COLONIA DEL SACRAMENTO, 422595, 6185780 
1/31/2017,, BRASIL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 18, CANELONES, SIN DATOS, 570615, 6155445 
5/23/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 9, CANELONES, COLONIA NICOLICH, 587530, 6147700 
11/14/2017,, JOSE BATLLE Y ORDOÑEZ, CAÍDA, LEVE, MARTES, 18, FLORES, TRINIDAD, 509745, 6291885 
4/3/2017,, NO SE INGRESO, DESPISTE, LEVE, LUNES, 4, SAN JOSE, SIN DATOS, 506280, 6188825 
12/5/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, CANELONES, SIN DATOS, 570205, 6157330 
9/4/2017,, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 7, COLONIA, NUEVA PALMIRA, 369935, 6251255 
5/22/2017,, INGENIERO CARLOS A. MAGNONE, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 10, SORIANO, MERCEDES, 402570, 6320410 
12/4/2017,, ALEJANDRO GALLINAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 11, FLORIDA, FLORIDA, 571985, 6226860 
2/27/2017,, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, LUNES, 9, COLONIA, SIN DATOS, 487370, 6212085 
7/10/2017,, NO SE INGRESO, DESPISTE, LEVE, LUNES, 18, SAN JOSE, SIN DATOS, 544220, 6160260 
8/21/2017,, AUXILIAR DE GIANNATTASIO ENTRE RODO Y 77 , ATROPELLO DE PEATÓN, LEVE, LUNES, 19, CANELONES, SOLYMAR, 594110, 6145370 
10/13/2017,, EDUARDO PEREZ, ATROPELLO DE PEATÓN, LEVE, VIERNES, 21, CANELONES, EL PINAR, 597075, 6149655 
10/23/2017,, CASTELLANOS, DESPISTE, LEVE, LUNES, 14, CANELONES, CASTELLANOS, 595885, 6195560 
1/9/2017,, RUTA 8 KM 30200, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 21, CANELONES, BARROS BLANCOS, 594570, 6156610 
11/27/2017,, RUTA 36 Y RUTA 48, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 7, CANELONES, SIN DATOS, 563920, 6162010 
6/26/2017,, AVENIDA JULIETA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 4, CANELONES, SALINAS, 606120, 6151305 
6/19/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 12, CANELONES, SIN DATOS, 575365, 6166360 
6/12/2017,, BALTASAR BRUM, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, CANELONES, PANDO, 595070, 6157215 
5/22/2017,, ZELMAR MICHELINI, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, LUNES, 22, FLORES, TRINIDAD, 508605, 6290730 
8/21/2017,, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, CAÍDA, GRAVE, LUNES, 16, SAN JOSE, SAN JOSE DE MAYO, 527180, 6199820 
1/30/2017,, FRANCISCO FONDAR, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, LUNES, 13, FLORES, TRINIDAD, 509500, 6290795 
12/18/2017,, GIANNATTASIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 20, CANELONES, EL PINAR, 600505, 6149310 
2/20/2017,, NO SE INGRESO, CAÍDA, LEVE, LUNES, 6, CANELONES, SIN DATOS, 570205, 6157330 
7/3/2017,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 1, CANELONES, SANTA LUCIA, 555870, 6187490 
8/28/2017,, AVENIDA PEREZ BUTLER, ATROPELLO DE PEATÓN, LEVE, LUNES, 18, CANELONES, EL PINAR, 597250, 6148915 
12/25/2017,, VICENTE GOROSTIAGA, DESPISTE, LEVE, LUNES, 23, CANELONES, PANDO, 594655, 6157865 
1/16/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 13, CANELONES, SIN DATOS, 569095, 6180910 
12/4/2017,, COLÓN CASI RUTA INTERBALNEARIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, CANELONES, PINAMAR - PINEPARK, 605330, 6151175 
7/31/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 11, CANELONES, SIN DATOS, 568715, 6158385 
8/21/2017,, CRISTOBAL COLON, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, LUNES, 17, SORIANO, MERCEDES, 404015, 6320565 
7/17/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 8, CANELONES, SIN DATOS, 584180, 6157120 
6/26/2017,, GIANNATTASIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 19, CANELONES, SOLYMAR, 593710, 6145150 
10/6/2017,, RUTA Nº51, DESPISTE, SIN LESIONADOS, VIERNES, 12, COLONIA, SIN DATOS, 478560, 6202245 
12/11/2017,,  AVENIDA PEREZ BUTLER, CAÍDA, LEVE, LUNES, 16, CANELONES, EL PINAR, 598795, 6148505 
12/11/2017,, AVENIDA ASENCIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 19, SORIANO, MERCEDES, 403535, 6321000 
4/10/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 20, SORIANO, SIN DATOS, 454065, 6261700 
12/25/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 19, COLONIA, SIN DATOS, 381845, 6236280 
9/11/2017,, SECCO GARCIA Y PARALELA SUR DE AVDA GIANNATTASIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, CANELONES, SOLYMAR, 593580, 6145070 
5/1/2017,, GASTRONOMICOS Y CIUDAD DE PANDO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 12, CANELONES, LOMAS DE SOLYMAR, 597255, 6148590 
2/17/2017,, AVENIDA DE LAS AMERICAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, CANELONES, BARRA DE CARRASCO, 588175, 6140355 
10/9/2017,, ZORRILLA DE SAN MARTIN, CAÍDA, LEVE, LUNES, 4, DURAZNO, DURAZNO, 544365, 6306640 
6/12/2017,, PARAGUAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 10, COLONIA, CARMELO, 382290, 6238550 
2/27/2017,, MANUEL ORIBE, CAÍDA, LEVE, LUNES, 11, DURAZNO, DURAZNO, 544500, 6306680 
9/15/2017,, GENERAL ARTIGAS, CAÍDA, LEVE, VIERNES, 18, CANELONES, PROGRESO, 571825, 6161805 
3/13/2017,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, SORIANO, MERCEDES, 404175, 6320295 
1/2/2017,, CESAR MAYO GUTIERREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 20, CANELONES, SIN DATOS, 570670, 6152785 
11/20/2017,, BRASIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 10, FLORES, TRINIDAD, 509105, 6290810 
2/20/2017,,  MIGUEL HIDALGO --COLONIA LAMAS--, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 14, CANELONES, COLONIA NICOLICH, 590905, 6146750 
10/9/2017,, NO SE INGRESO, DESPISTE, LEVE, LUNES, 11, COLONIA, SIN DATOS, 445395, 6206050 
5/8/2017,, W. FURRIOL Y 19 DE JUNIO , COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, CANELONES, PANDO, 594890, 6158125 
3/13/2017,, GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 13, COLONIA, COLONIA DEL SACRAMENTO, 422195, 6185350 
5/22/2017,, CIRCULAR PLUNA, DESPISTE, LEVE, LUNES, 17, CANELONES, VILLA AEROPARQUE, 591955, 6149415 
5/15/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 9, CANELONES, SIN DATOS, 569720, 6160820 
11/6/2017,, CALLE 18, CAÍDA, SIN LESIONADOS, LUNES, 0, DURAZNO, CERRO CHATO, 673655, 6336335 
10/9/2017,, CHILE, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 13, CANELONES, PANDO, 595960, 6158025 
11/6/2017,, NO SE INGRESO, CAÍDA, LEVE, LUNES, 14, CANELONES, SAN BAUTISTA, 595150, 6188750 
12/4/2017,, MADRID, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 12, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 555690, 6153380 
2/20/2017,, P. MONTAGNE, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, LUNES, 3, SAN JOSE, SAN JOSE DE MAYO, 525910, 6199650 
2/20/2017,, RUTA NACIONAL OCHO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 19, CANELONES, PANDO, 595650, 6157345 
2/13/2017,, GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 21, COLONIA, COLONIA DEL SACRAMENTO, 422790, 6185370 
11/6/2017,, RICARDO DETOMASI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 13, SORIANO, MERCEDES, 403750, 6320930 
7/17/2017,, HECTOR MIRANDA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 7, CANELONES, SANTA LUCIA, 556050, 6187835 
3/13/2017,, OFICIAL DOS --PASO CARRASCO--, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 22, CANELONES, PASO CARRASCO, 586500, 6141385 
11/27/2017,, HERNANDARIAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 11, SORIANO, PALMITAS, 425870, 6292075 
8/28/2017,, PAYSANDU, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, SORIANO, MERCEDES, 404530, 6320965 
5/15/2017,, RUTA 11 KM 58:500, CAÍDA, LEVE, LUNES, 16, SAN JOSE, SIN DATOS, 533065, 6198395 
1/30/2017,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, LUNES, 21, CANELONES, VILLA ARGENTINA, 611655, 6152115 
1/30/2017,, AVENIDA WILSON FERREIRA ALDUNATE, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, LUNES, 20, CANELONES, PASO CARRASCO, 587170, 6142395 
2/13/2017,, LUIS A. DE HERRERA Y E. SILVA, CAÍDA, LEVE, LUNES, 17, CANELONES, MIGUES, 625700, 6182950 
10/3/2017,, ALBERTO HEBER USHER, CAÍDA, LEVE, MARTES, 16, FLORIDA, FLORIDA, 571805, 6227760 
8/7/2017,, 53 Y 44, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 19, CANELONES, LAGOMAR, 593035, 6144920 
9/25/2017,, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 20, COLONIA, NUEVA PALMIRA, 369940, 6250670 
12/25/2017,, CALLE DEL PUERTO, CAÍDA, SIN LESIONADOS, LUNES, 5, SORIANO, DOLORES, 386145, 6290475 
7/10/2017,, CASAGRANDE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 17, SORIANO, MERCEDES, 404140, 6319965 
5/22/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, SAN JOSE, PLAYA PASCUAL, 550485, 6155745 
12/4/2017,, PARAGUAY, ATROPELLO DE ANIMALES, LEVE, LUNES, 21, COLONIA, CARMELO, 382590, 6238495 
2/6/2017,, ARTIGAS M. RIVAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 12, FLORIDA, SARANDI GRANDE, 562195, 6268265 
1/16/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 8, CANELONES, NEPTUNIA, 603995, 6150955 
10/30/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 20, SAN JOSE, SAN JOSE DE MAYO, 524955, 6200865 
5/8/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 7, CANELONES, SIN DATOS, 564310, 6179755 
5/1/2017,, PERIMETRAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 19, SORIANO, DOLORES, 387655, 6288040 
11/6/2017,, TREINTA Y TRES, CAÍDA, LEVE, LUNES, 6, FLORES, TRINIDAD, 508710, 6291135 
11/20/2017,, CORONEL PEIRAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 19, CANELONES, SAUCE, 585620, 6165435 
4/24/2017,, R 80 KM 73.500, DESPISTE, SIN LESIONADOS, LUNES, 15, CANELONES, SIN DATOS, 631090, 6166435 
11/20/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 1, CANELONES, SALINAS, 606255, 6151350 
1/20/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 20, CANELONES, NEPTUNIA, 602350, 6150540 
12/25/2017,, CENTRAL LAS ACACIAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, CANELONES, SIN DATOS, 615400, 6151385 
4/10/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 9, SORIANO, SIN DATOS, 467800, 6253620 
1/2/2017,, NO SE INGRESO, DESPISTE, LEVE, LUNES, 9, CANELONES, LOMAS DE SOLYMAR, 595590, 6148235 
8/28/2017,, CAMINO MARIO FERREIRA ENTRE CALLE 59 Y CAMINO LAS TOSCAS, CAÍDA, GRAVE, LUNES, 19, CANELONES, ATLANTIDA, 613465, 6152795 
1/30/2017,, SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 12, CANELONES, PASO CARRASCO, 586575, 6142065 
7/10/2017,, FROILAN VAZQUEZ LEDESMA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 14, CANELONES, CANELONES, 566330, 6179010 
7/3/2017,, RUTA 8 KM 24, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 11, CANELONES, BARROS BLANCOS, 589975, 6152815 
3/20/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 8, CANELONES, NEPTUNIA, 602830, 6150675 
5/8/2017,, NO SE INGRESO, CAÍDA, LEVE, LUNES, 15, FLORIDA, SIN DATOS, 630625, 6306195 
8/7/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 17, CANELONES, PINAMAR - PINEPARK, 604790, 6151060 
5/15/2017,, GENERAL FRUCTUOSO RIVERA, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, LUNES, 9, FLORIDA, FLORIDA, 572140, 6226580 
5/1/2017,, PIEDRAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 19, COLONIA, CARMELO, 381340, 6237915 
2/27/2017,, GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 14, COLONIA, COLONIA DEL SACRAMENTO, 422090, 6185345 
9/11/2017,, RUTA INTER Y 11, DESPISTE, LEVE, LUNES, 18, CANELONES, ATLANTIDA, 612970, 6152105 
3/13/2017,, MANUEL DE CASTRO Y CAREAGA, CAÍDA, LEVE, LUNES, 9, SORIANO, MERCEDES, 404195, 6320710 
6/5/2017,, BLANDENGUES, ATROPELLO DE PEATÓN, GRAVE, LUNES, 14, CANELONES, SIN DATOS, 571970, 6157820 
